,english,german,arabic,french,spanish,chinese,russian,hindi,indonesian,japanese,swahili,polish,hungarian,turkish,greek,korean,tamil,finnish,basque,bosnian,swedish,lithuanian,icelandic,filipino,yoruba,amharic,georgian,italian,uzbek,irish,hausa,maori,thai,mongolian,romanian,punjabi,somali,dutch,portuguese,danish,slovenian,maltese,malagasy,javanese,albanian,armenian,khmer,kurdish,haitian creole
swahili,2091.2048219423,2311.9904487291365,2092.4127471316137,2196.3810843324854,2112.022450573482,2257.2792111107306,2285.5299348255076,2140.1696260620643,2006.372018925973,2160.0018094867182,0.0,2249.9442106888932,2382.643802554664,2203.929961815808,2189.0243717734666,2299.387477632007,2029.4953325448244,2066.0584501070707,2043.7069155578465,2185.4539370373554,2183.1756418432733,2068.3535721709327,2146.7580076017375,1977.033174632777,2242.3258271707027,2138.088938995594,2062.3972829307695,2129.498669596701,2110.5353290882404,2059.299725557653,1971.6945781395946,2038.314047671293,2272.2620666399425,2305.6973368126305,2130.9105332008294,1929.6904558227695,2107.2555473946554,2288.5852834984776,2111.6427713295825,2267.731298347359,2274.045744242601,2086.596489002105,2016.349717882357,1998.0615465126493,2228.132701103343,2249.892321283722,2144.7972323624294,2168.896349222628,2180.4813611808718
polish,1889.8716476043182,1986.4110927139043,2370.1573745087753,1929.2896264217961,1836.0181056872455,2444.6780893498917,1553.5947027980787,2281.986704709343,2100.489074723874,2235.497308099125,2249.9442106888932,0.0,2076.171508264547,2144.225736405003,2082.5815798628223,2292.997062347233,2216.931109381695,2069.180464313635,1967.6115616948953,1565.7946847267922,1920.8645222632463,1876.5459199992283,2160.892254054458,2108.859154286817,2280.669744417548,2288.0058512612204,2043.6135033094265,1778.801165140804,2207.571693844553,2021.7234236810036,2238.9617519982926,2291.1548074226052,2388.6951145092244,2342.2990631390117,1809.6573112940312,2173.4787029214035,2331.208952644233,1962.5938996874688,1826.2104970170421,1970.2228235674283,1623.0894126208157,2018.6222586564004,2060.2311904819467,2124.228788593051,2073.7272554276433,2314.631951114574,2224.2975022962337,2139.1750877145305,1970.8301507290973
hungarian,2071.2051524451067,2079.8239854833696,2369.9418781383,2072.0589010859726,2027.5069381657047,2501.6055679140845,2115.0896232400423,2338.20902623817,2117.6044872037046,2303.0164114752247,2382.643802554664,2076.171508264547,0.0,2229.3432026069077,2060.5712234240227,2301.485996867267,2285.974096565005,2069.876062404314,1987.3940388251392,1976.1650822722138,2075.558977239236,1976.2460063827555,2206.568242468703,2220.487998069551,2364.4627097034113,2250.9891973688136,2167.1675006213295,2004.1364516020565,2237.4914704870953,2190.0118255980424,2425.0471100834775,2409.232269188862,2507.846780010896,2282.8632785739383,2002.172774802721,2274.682379186496,2399.1728281876663,2055.334693936894,1995.0471702722707,2030.5090641960144,2035.4342836245144,2200.10599402454,2203.36449512752,2210.910080061922,2109.9186750197714,2242.459948923907,2247.1486976754472,2262.1100324665736,2114.2941331077095
turkish,2087.037561704312,2134.5775107284553,2172.265392355301,2046.8805455752256,2072.5905592257986,2406.156399801903,2194.43497821039,2257.5680327906416,2038.7405240489898,2185.99983066311,2203.929961815808,2144.225736405003,2229.3432026069077,0.0,2092.536170374867,2327.0155719176933,2134.8150947752442,2112.5826748704444,2016.9992125884223,2067.4456143967586,2077.3447730304615,2004.5944293363013,2176.6721355873005,2159.161066729501,2290.2382871856544,2108.6743413877057,2061.5635015357893,2031.216699477108,1787.0495707721414,2125.9836177205907,2207.0086261561923,2247.5621747739806,2429.775594589274,2179.417265625589,2003.0028879976967,2150.6024028408297,2311.1660549740545,2105.624437447864,2069.9600773076013,2082.2237354632457,2154.8530035096237,2132.669144714999,2168.856749812659,2082.945034845842,2079.8815557300672,2201.4339529068297,2263.1737556483868,2016.260920915588,2127.1308465042553
greek,1952.675916932933,2072.7022924043754,2242.681036553741,1950.9863271475258,1834.594712651819,2350.648207549509,2034.8334949721207,2163.466130575334,2101.1995906240895,2094.3334198859698,2189.0243717734666,2082.5815798628223,2060.5712234240227,2092.536170374867,0.0,2244.4586828433617,2131.2927193181545,2006.987074728907,1957.799058489726,1973.7025096455163,2052.1793474528317,1840.4421930637698,2131.8565996426346,2082.580249571009,2187.034933955647,2035.2832279748645,1984.3984545629623,1811.5546844969879,2034.8979998653012,2000.6191607929688,2257.6383792649854,2137.506030474379,2379.2779014229186,2300.0554662539716,1873.1289035070763,2069.311602539477,2293.223605544817,2036.405457075179,1823.1171274384574,2049.304069191484,1981.4450811849686,2062.313152706374,2039.2702909290451,2125.2702470900854,1980.6145112038203,2164.4164408440793,2192.5592812970654,2082.935407264454,2009.776491266158
korean,2192.3372602621457,2232.589057924108,2354.6231523224196,2222.572656869933,2176.432291798669,1932.844022914606,2283.8389653801464,2329.8672363847927,2158.333432629329,1922.624302768148,2299.387477632007,2292.997062347233,2301.485996867267,2327.0155719176933,2244.4586828433617,0.0,2375.834933068602,2211.7118683430404,2207.1459495371055,2253.5597873986644,2250.9413271382973,2257.5751203479595,2288.7215202711373,2171.1820049709413,2304.7436529905553,2315.1323979366202,2236.195990230329,2211.486767406589,2308.4572383442055,2219.077494323305,2333.2414292444264,2354.6265815138713,2389.238219166096,2290.885633173041,2267.891856330955,2271.565156869796,2332.3776484947493,2262.9393851238683,2206.200202497852,2258.6262107668877,2250.575747938276,2306.857132393716,2275.644389620684,2147.0007251309235,2336.282847015874,2372.1257062402588,2258.128543990995,2331.4924147224456,2259.301416403974
tamil,1982.7132296918498,2231.9805888321275,2037.6070223713816,2083.755010959217,2050.317920160643,2367.395683001551,2226.6461224702034,1978.1565599495873,1954.0511115049892,2183.549202850776,2029.4953325448244,2216.931109381695,2285.974096565005,2134.8150947752442,2131.2927193181545,2375.834933068602,0.0,1955.8062886606413,1874.894916152353,2066.4655552130507,2067.421434066773,1980.4473072834887,2046.4952967967915,1866.9920926904726,2198.470730683673,2128.749364981978,2059.607487262052,2043.7598835102428,2159.498238626046,1958.7111274002712,1977.8047981991751,1987.9824711087024,2245.1201833934065,2283.9377655121452,1989.8952985788965,1716.5944170990547,2171.5912171171176,2247.69928339916,2042.2838954606327,2188.2792424779,2166.6047496059086,2036.7239053019307,1902.7604281408733,1983.9936485077776,2245.3278653313264,2129.082241158479,2104.048035455836,2133.2131873418307,2191.8615095666205
finnish,2006.5717067731975,2079.5367970057155,2106.7426174807056,2047.3518708971176,2040.8459671984517,2292.181312072447,2015.6534782379815,2093.13649559726,1988.0768034885205,2096.0394135407546,2066.0584501070707,2069.180464313635,2069.876062404314,2112.5826748704444,2006.987074728907,2211.7118683430404,1955.8062886606413,0.0,1864.8995223629188,1940.5309819194272,1860.009184130507,1851.7727170410535,2025.630330727255,1982.704198518425,2225.66886104384,2107.9847304095047,1982.6442051223778,1999.2283696694521,2113.443920427845,2007.8820200745013,2097.410183510164,2060.966160873232,2327.575759643677,2220.772022170685,1981.5098747354066,1966.1798367971442,2229.0762372031654,2088.998380202529,2053.6914945490735,1965.0215627899377,2014.3327205463213,2037.1212218146925,2011.098416468773,2037.1201909880472,2102.204277840954,2098.8648643489205,2145.9965655291658,2127.0632249516084,2041.8048684523842
basque,1749.8727930670657,1903.2807928485977,1991.8871240962708,1726.2923561089333,1583.9739327572922,2221.4364980299947,1981.279923235928,1992.4453637769707,1772.0143905901818,2013.4446653983089,2043.7069155578465,1967.6115616948953,1987.3940388251392,2016.9992125884223,1957.799058489726,2207.1459495371055,1874.894916152353,1864.8995223629188,0.0,1767.1165642969518,1823.3480044439764,1763.9361236651744,1995.6417660587633,1822.5561202830884,2097.7683998196453,1995.3177013622135,1827.5541833341338,1632.042283579051,2026.7960125976683,1836.4600619783323,1962.3466618049981,1924.5290442369494,2206.602054468648,2176.0147474803002,1644.2427821434355,1737.0117175742664,2078.2462990418153,1926.0184276992627,1616.628663830841,1907.0942009707555,1876.9642560924483,1729.6778402750226,1848.8750447862449,1910.6911990671138,1889.804437173909,2042.1433334364008,2033.1163820727354,1958.6124636983752,1799.938701761492
bosnian,1648.1947183007765,1865.124299055963,2288.663330604307,1777.0425976719791,1719.754760907384,2363.035944006539,1405.0836406394267,2169.6869525304023,2023.1061078406597,2143.7199338815653,2185.4539370373554,1565.7946847267922,1976.1650822722138,2067.4456143967586,1973.7025096455163,2253.5597873986644,2066.4655552130507,1940.5309819194272,1767.1165642969518,0.0,1805.8306577001194,1663.808650726944,2048.6197600719433,1975.024253934795,2173.203621549596,2126.4112384139858,1900.9729501936918,1667.3240818948825,2061.9503304581935,1855.3750423184108,2172.8510049848624,2169.257005065186,2371.25577034594,2234.8629587506803,1623.6832281426023,1997.6135675769276,2251.3118124409107,1819.4412252111551,1721.111817073926,1804.2824532669254,1010.0066798371302,1833.002059115055,1901.905224484325,2009.7482208056797,1877.4182421179025,2142.445833600887,2104.6625780045615,1941.3768442905346,1776.106216421286
swedish,1491.1169329209738,1435.7654020291416,2210.556302949506,1783.954799408481,1737.8134299735698,2378.88151513283,1931.55381711424,2130.178938077027,1954.1023227729875,2171.669948847994,2183.1756418432733,1920.8645222632463,2075.558977239236,2077.3447730304615,2052.1793474528317,2250.9413271382973,2067.421434066773,1860.009184130507,1823.3480044439764,1805.8306577001194,0.0,1889.229761670188,1522.6289387391014,1945.2353945517914,2172.3239791621318,2177.953579177147,1934.1555735810111,1713.3613083065445,2074.524243967843,1813.837716518643,2160.3996103984737,2135.844315564323,2307.4721046209906,2189.8130337084935,1701.2363028796954,1978.6790171689968,2254.975926890315,1461.2787420720376,1742.153634102552,991.4106966120725,1891.1440699862812,1788.701829489504,1863.9403750980177,1955.2816267878786,1976.3960667072977,2122.668753438119,2110.467219392185,2030.6383304684166,1831.920680734226
lithuanian,1859.2247757172115,1949.061662676379,2103.48272648457,1862.2274661649744,1840.434471463836,2281.1278102725882,1808.4087724012475,2126.8764957360163,1886.1026842921115,2127.8350125571947,2068.3535721709327,1876.5459199992283,1976.2460063827555,2004.5944293363013,1840.4421930637698,2257.5751203479595,1980.4473072834887,1851.7727170410535,1763.9361236651744,1663.808650726944,1889.229761670188,0.0,2004.4416969503134,1901.8261842767283,2122.347635564038,1947.17740441734,1840.086161481253,1833.8279286302761,1988.9067966593846,1936.4422181046814,2078.43416790031,2113.513561367591,2296.25171561002,2173.1365722323417,1755.1008692347677,1933.620287175338,2184.902208883686,1935.033730668192,1808.8432632441654,1871.3131290345293,1755.3734079871283,1924.8207719050458,1969.0352304208461,1941.6794966015925,1908.8528316120928,2092.0575224326262,2161.7862392970046,1982.5907335928048,1908.1247192893163
icelandic,1808.6377658114409,1893.0069183316264,2201.995513495082,2058.8169010762113,1982.0533818256379,2323.660418390376,2160.141536163951,2201.7465706817197,2066.7642038299173,2205.6492330408087,2146.7580076017375,2160.892254054458,2206.568242468703,2176.6721355873005,2131.8565996426346,2288.7215202711373,2046.4952967967915,2025.630330727255,1995.6417660587633,2048.6197600719433,1522.6289387391014,2004.4416969503134,0.0,2047.0931262065,2186.7740545886422,2164.436151645951,2059.970462369656,1990.011991945421,2158.827925450169,1983.800022400481,2194.8243063011805,2130.5542615120553,2323.429956591605,2227.96475495397,1985.578112871453,1984.408554167201,2261.2156324786806,1860.6749714451473,2003.0159705516257,1594.9290451713246,2131.0245478079046,2045.1003217406687,2006.1914124943846,2064.9776854719025,2130.398057274821,2189.9044203481494,2193.4904942408025,2116.8829176276777,2105.5368430887424
filipino,1768.2391352538825,2083.41243863954,2061.4177171528913,2027.8622907444187,1890.2816415253556,2311.246460469854,2134.509359725246,1972.837127437688,1762.0108018321614,2196.9434725369915,1977.033174632777,2108.859154286817,2220.487998069551,2159.161066729501,2082.580249571009,2171.1820049709413,1866.9920926904726,1982.704198518425,1822.5561202830884,1975.024253934795,1945.2353945517914,1901.8261842767283,2047.0931262065,0.0,2187.77923815679,2141.8568168743263,1980.3487582170037,1952.582721253112,2091.232098301705,1873.737095903741,1920.9006899153069,1956.3797429275403,2138.552459521092,2201.5436102843883,1955.8021020118185,1743.1510736220919,2076.8702732877623,2079.5487599276044,1906.9452677437578,2108.394362838504,2136.9761027084587,1941.4533842241028,1754.3218639427998,1736.3653109613251,2186.392524097885,2068.7712260280073,1977.4461127566135,2164.655808033378,2004.3551519996804
yoruba,1969.439614113994,2241.2639550313816,2390.9529398113136,2080.654197888519,2089.2759407615863,2321.591373123175,2359.048207588821,2375.6276837666474,2230.9580380246002,2213.3829653556027,2242.3258271707027,2280.669744417548,2364.4627097034113,2290.2382871856544,2187.034933955647,2304.7436529905553,2198.470730683673,2225.66886104384,2097.7683998196453,2173.203621549596,2172.3239791621318,2122.347635564038,2186.7740545886422,2187.77923815679,0.0,2187.5365263189487,2181.1045386289657,2060.7913802902935,2288.88408568614,2049.855746007465,2185.7129930617957,2259.723289880595,2538.8821666088056,2404.4035245322007,2149.599967761845,2225.355442934111,2286.2576141464265,2181.692247475287,2086.7666903625823,2167.3022772857057,2250.807297867517,2154.071129582346,2096.372773497731,2156.7439711688353,2235.6835775795716,2402.0657716715077,2252.021276971076,2119.0981782504796,2098.7189799315133
amharic,2037.150221405292,2072.224675706512,2151.2183830577524,2050.6630038686776,2077.3667718672036,2314.77940548444,2229.610260722243,2323.570603128811,2023.2744309939515,2190.9270265195096,2138.088938995594,2288.0058512612204,2250.9891973688136,2108.6743413877057,2035.2832279748645,2315.1323979366202,2128.749364981978,2107.9847304095047,1995.3177013622135,2126.4112384139858,2177.953579177147,1947.17740441734,2164.436151645951,2141.8568168743263,2187.5365263189487,0.0,1920.975623022347,2056.7826303977254,2107.5171683633857,2063.749390767471,2138.472965807815,2220.2194026484453,2403.284612930185,2259.811093412118,2087.916014239583,2118.462027764723,2204.131841869569,2106.598750573268,2130.0991657740333,2116.903231869427,2164.2562795186923,2073.4895566375985,2129.811789574387,2116.114471285449,2113.879645381067,2248.990447837048,2223.7948966757417,2000.526142331237,2134.0216488753695
georgian,1934.4769310711192,2004.0712348354941,2029.955209348874,1978.3619606592592,1936.5642094180832,2337.3062384701498,1940.4461150259604,2102.0060301307476,1923.6241354027952,2131.826715118855,2062.3972829307695,2043.6135033094265,2167.1675006213295,2061.5635015357893,1984.3984545629623,2236.195990230329,2059.607487262052,1982.6442051223778,1827.5541833341338,1900.9729501936918,1934.1555735810111,1840.086161481253,2059.970462369656,1980.3487582170037,2181.1045386289657,1920.975623022347,0.0,1890.0139823073432,1945.2738258430059,1987.0892922239402,2062.5918587225974,2116.416991012085,2288.9721598649003,2108.0449873626294,1887.1218784490736,1868.2566296189764,2169.960964878732,2019.3113698388345,1895.5509674986533,1959.597681006032,1981.1865933772988,1928.5506171139598,1967.4519247240019,2035.1825286384706,1983.9472945010548,1994.916001763074,2115.44701836374,2014.9382044346485,2030.1860236516964
italian,1165.1624756725275,1706.3582853693715,2263.8902245380164,986.8713778989211,883.4841124795428,2271.044051604209,1879.1971069583335,2132.0309510471247,1937.87511401042,2068.953779060356,2129.498669596701,1778.801165140804,2004.1364516020565,2031.216699477108,1811.5546844969879,2211.486767406589,2043.7598835102428,1999.2283696694521,1632.042283579051,1667.3240818948825,1713.3613083065445,1833.8279286302761,1990.011991945421,1952.582721253112,2060.7913802902935,2056.7826303977254,1890.0139823073432,0.0,2071.6923804625653,1616.0756463866219,2158.260597200711,2148.089596168995,2401.320837176512,2245.736922752853,1089.3275516825242,1991.8368447702746,2178.9172330677866,1661.5370977521095,907.1537295656682,1680.1589200621884,1789.2681197623265,1375.9970296913045,1800.1242356219568,1930.9952281911887,1711.1572106125918,2156.163995688005,2043.9617836902444,1913.8284399884992,1358.349469881459
uzbek,2070.549746971645,2153.2188691916913,2042.909621051359,2160.6608812811346,2048.4309149023734,2381.0820373093234,2103.5369835270712,2200.0911364528984,2132.5292438516612,2169.614483965659,2110.5353290882404,2207.571693844553,2237.4914704870953,1787.0495707721414,2034.8979998653012,2308.4572383442055,2159.498238626046,2113.443920427845,2026.7960125976683,2061.9503304581935,2074.524243967843,1988.9067966593846,2158.827925450169,2091.232098301705,2288.88408568614,2107.5171683633857,1945.2738258430059,2071.6923804625653,0.0,2036.0553556095065,2164.561330927461,2238.112180013938,2355.5604451076156,2075.5091937082375,2060.781013880558,2024.060040385908,2174.2069791640597,2183.8352366546605,2082.023209231622,2142.7004762511974,2146.6040107176887,2042.8337279462662,2069.5515029443977,2176.2254477742113,2128.5738700991724,2114.5456789753475,2183.9604944938133,2063.0120993821283,2168.194853362103
irish,1274.4008617853715,1796.0966444343906,2118.7619224695395,1620.626266479881,1665.3358748079743,2260.8647642739347,2105.333410158444,2035.4740165071646,1996.3287131102172,2139.6167740506617,2059.299725557653,2021.7234236810036,2190.0118255980424,2125.9836177205907,2000.6191607929688,2219.077494323305,1958.7111274002712,2007.8820200745013,1836.4600619783323,1855.3750423184108,1813.837716518643,1936.4422181046814,1983.800022400481,1873.737095903741,2049.855746007465,2063.749390767471,1987.0892922239402,1616.0756463866219,2036.0553556095065,0.0,2047.845486892461,2078.915460761987,2217.4284293974665,2166.140568193548,1656.8205473282176,1873.480163894713,2129.914142999673,1855.3532976544218,1673.8275147676552,1845.5325248953993,2015.8345919002234,1738.0198189439432,1736.376881781067,1921.928767723093,1987.083943440184,2143.5437462938557,1913.5195052494494,1906.9298339803634,1769.0478452561665
hausa,2182.7343827699865,2323.8026936914766,1934.5905801898462,2254.7369232372534,2152.1345054272847,2349.684818889443,2343.00583569015,2074.483490162416,2004.3487839119719,2233.1680206268115,1971.6945781395946,2238.9617519982926,2425.0471100834775,2207.0086261561923,2257.6383792649854,2333.2414292444264,1977.8047981991751,2097.410183510164,1962.3466618049981,2172.8510049848624,2160.3996103984737,2078.43416790031,2194.8243063011805,1920.9006899153069,2185.7129930617957,2138.472965807815,2062.5918587225974,2158.260597200711,2164.561330927461,2047.845486892461,0.0,2041.9697429065964,2232.5050917936596,2332.440051800722,2130.3493570397127,1792.8621649333465,1981.0954532961528,2354.991344482033,2157.8718280865573,2340.0074375732293,2323.7482591195776,2117.770575279348,1971.5721537606444,2006.28367090478,2281.718973245091,2203.792655439869,2089.7112278751333,2183.8560656809555,2257.6286865862976
maori,2155.075667266793,2262.0857851404517,2140.9091085180844,2182.023515418245,2150.82556145744,2341.1762120504513,2346.103139166927,2078.8584109201242,2079.4687719780513,2119.9902287770424,2038.314047671293,2291.1548074226052,2409.232269188862,2247.5621747739806,2137.506030474379,2354.6265815138713,1987.9824711087024,2060.966160873232,1924.5290442369494,2169.257005065186,2135.844315564323,2113.513561367591,2130.5542615120553,1956.3797429275403,2259.723289880595,2220.2194026484453,2116.416991012085,2148.089596168995,2238.112180013938,2078.915460761987,2041.9697429065964,0.0,2204.5121290165534,2260.053482906157,2149.550524708642,1910.6216241519119,2245.1889168785547,2288.2617522133587,2145.2048558589695,2251.137600529605,2287.4964049779296,2178.597782738649,2009.1171389656593,2089.448503038505,2270.4544788327153,2186.9845069758576,2064.9753698997015,2217.37243492715,2254.7021802397435
