,english,german,arabic,french,spanish,chinese,russian,hindi,indonesian,japanese,swahili,polish,hungarian,turkish,greek,korean,tamil,finnish,basque,bosnian,swedish,lithuanian,icelandic,filipino,yoruba,amharic,georgian,italian,uzbek,irish,hausa,maori,thai,mongolian,romanian,punjabi,somali,dutch,portuguese,danish,slovenian,maltese,malagasy,javanese,albanian,armenian,khmer,kurdish,haitian creole
swahili,1888.3512456308702,2054.0159523435127,1977.6059113173324,1978.0227998339637,1895.8265605756792,2206.2587420440755,2126.210074993335,2050.9056590817854,1877.9607360199539,2027.1756739356133,0.0,2091.0071879606467,2169.1239507287464,2010.5417098693758,2040.539462400441,2151.9551338998335,1862.453221321607,1911.2346552639742,1827.5100374854844,1959.3397613434,1979.7117686786935,1917.6304698491754,2063.896781381683,1843.8602426613265,1972.6880523973055,1911.1641775602657,1907.2838228532833,1893.5523792681238,1956.4735976657146,1879.56246132405,1813.6271380441526,1929.4733241889546,2098.8797279836094,2088.678690594342,1898.7644947964488,1797.5154894520545,1944.2725009317544,2098.3128571980387,1881.0399194056106,2058.7845919424694,2046.537216701806,1859.377598938655,1852.3637403372736,1776.451910966539,2012.4732659047552,2073.5686370677377,1979.421692213021,1928.2107491899917,1967.5453917630718
polish,1648.2686854082829,1738.1633733211813,2244.4135722368924,1736.2159519590962,1629.5863110300538,2308.7048121978137,1381.1585478570428,2113.8985178473667,1897.0007519390256,2115.0293334231055,2091.0071879606467,0.0,1948.1266711884518,1989.605966911455,1915.777235749768,2179.2854231280935,2070.6783455695904,1927.8204492559541,1732.2735573370853,1421.3931417619374,1745.2408800902158,1663.3647294002574,2069.666086595757,1866.104967023358,2055.2559745910676,2048.9294083568093,1889.0603650450726,1627.8557988773887,1919.863740508831,1813.2371874616547,2033.0722305755346,2131.8389022206134,2233.1196380135907,2123.80370865851,1596.8468141678306,2024.8107247781031,2120.5310353915656,1767.3153687637816,1663.924840939505,1779.1115114073739,1439.7198769374538,1772.730517205787,1775.501458801404,1832.7875383890032,1856.0771555277179,2052.967807683291,2009.0161554404385,1884.0885735030813,1711.29836020871
hungarian,1803.2122480795472,1825.8286059812533,2249.448483867784,1856.4924641397474,1819.3067114972248,2383.8854059490977,1913.991510332011,2170.2442463155826,1935.5846203349715,2140.3041977011567,2169.1239507287464,1948.1266711884518,0.0,2001.6406067535218,1936.9072904856077,2202.10350864725,2114.8394667017865,1829.404058386717,1778.2626640755288,1807.6058306057682,1844.2719680789448,1784.6168080965624,2060.8726465113714,1995.2203690288425,2123.419731734387,2064.0057993060186,1978.0867456956114,1809.869832685193,2009.6008792679465,1940.5842633231553,2200.2725044657795,2141.54878383521,2326.3784869350766,2123.5421563998048,1804.2252558424534,2097.3403791215296,2238.162881509919,1847.9519440106426,1809.8485358770438,1829.5566695354446,1800.7414071618539,1916.5343147192505,1935.3498193383116,1939.19963491856,1910.4251212329611,2051.3741515970723,2105.1528060409823,1984.1640915666515,1909.1402137687678
turkish,1863.8350397086958,1910.9573391334507,2051.661687250368,1866.8770350059806,1857.1768228292556,2282.5844478665363,1954.8975576792925,2100.934343108996,1865.9052974005147,2083.8555371983634,2010.5417098693758,1989.605966911455,2001.6406067535218,0.0,1931.0194421463627,2211.1528098156778,2026.9238471614744,1925.3684454404051,1851.1127559673612,1864.6285558788338,1899.983762176981,1805.2848950339876,2071.41326713668,1933.5333923720275,2064.5352577132035,1863.6135605919567,1860.6883059231195,1849.7634228255158,1646.5237320748051,1954.1239440009936,2073.303014520062,2136.524813842212,2187.574095779258,1993.6036569185812,1797.5380323954419,1974.9729793595498,2151.5379335233215,1905.6654208380726,1889.3475861229217,1866.40919649482,1925.2051033515008,1886.813206362529,1941.3840572589884,1915.4868725810832,1871.6548250822884,2010.967129291446,2099.343621377277,1812.6017293047744,1881.0915614063338
greek,1791.8668155668206,1875.8557574069598,2151.3639731535277,1785.8214259135777,1682.6350152316988,2309.9246452825946,1864.948587963031,2059.726105193312,1911.4874756096865,2020.619865121364,2040.539462400441,1915.777235749768,1936.9072904856077,1931.0194421463627,0.0,2197.9479102268424,1998.83149833789,1830.6849466462904,1778.9243091931933,1764.5128596578693,1850.5595907600612,1649.9062027392151,2025.0911576999579,1913.413802365433,1943.70340632872,1897.2204072260367,1815.9137989695714,1684.2638466178626,1872.7918657233076,1846.7675352186886,2053.9915610005555,1990.3171971632853,2209.0650848774912,2071.0445558327215,1754.0943308347837,1955.418707483872,2115.051187103186,1869.715220158932,1697.104406896847,1875.4178101919138,1784.1241536784084,1835.540321465736,1865.7750412578634,1857.3091728894553,1818.1645863826016,2000.8196509060426,2007.289660841173,1927.3887308627034,1817.7367224316222
korean,2094.114652465304,2126.8566369392875,2346.716403482486,2105.987519029929,2087.0479256370413,1818.04924871083,2193.5004217755727,2225.860044195754,2064.305465309561,1803.714507955166,2151.9551338998335,2179.2854231280935,2202.10350864725,2211.1528098156778,2197.9479102268424,0.0,2286.860987047656,2130.5693764926464,2109.4087960236993,2121.723976847686,2167.853560531193,2181.464107986662,2150.346319543278,2061.6971760713504,2170.9535933805237,2195.3955394204527,2176.6492879172547,2113.500082450291,2278.339393790747,2159.5560894920322,2203.259715976187,2230.3980570273075,2242.754029142364,2213.1512486460215,2189.9791002975417,2214.1533637011494,2213.7519300982135,2139.6522989782216,2131.476040857161,2130.8104901714896,2154.7585987731272,2194.556480013271,2172.8169991228983,2119.4945551840287,2199.313938055786,2300.4044544577596,2174.41412325215,2204.263795626621,2129.1724462008515
tamil,1741.5306282524632,2026.79129005675,1968.6279066585284,1938.028567589203,1895.8195493626147,2348.7768093878303,2093.5664185701958,1840.6350860186622,1854.166554564466,2063.654390872322,1862.453221321607,2070.6783455695904,2114.8394667017865,2026.9238471614744,1998.83149833789,2286.860987047656,0.0,1859.2613405641378,1740.070497015148,1857.2354108954319,1904.0444054572022,1843.813142268764,1978.5173826572477,1736.241120052343,2006.5123331794844,1952.9808703184533,1905.534768482127,1861.0691999610233,1945.8529476423912,1759.6809223636992,1822.7632696814985,1907.028945003589,2067.6421394939985,2100.6736551511804,1825.9484601348627,1590.420242424143,2015.9199688693107,2060.5935949601735,1924.1014426614693,1994.9979236874624,1973.5379277403406,1834.2279592347477,1707.4054053177147,1751.8106713618351,2009.0746478722026,1961.242635803067,1909.9361133733833,1949.6233069867772,1904.696257692552
finnish,1795.6076238453509,1806.8821169171117,2059.360358657591,1805.2506072639585,1827.5895945972572,2234.841230144906,1867.5687250329022,2021.6305191054719,1832.9527011196444,1991.6670024036964,1911.2346552639742,1927.8204492559541,1829.404058386717,1925.3684454404051,1830.6849466462904,2130.5693764926464,1859.2613405641378,0.0,1723.8173577299497,1783.9090413617428,1707.659918975543,1667.3722228306644,1930.2672342204316,1824.9621427442398,1999.1580453928707,1916.885153322507,1824.3119041054647,1780.3362647356985,1904.2088606187046,1838.0692868496596,1963.2369944985974,1985.3806381794734,2218.406955318959,2050.546398704333,1770.5638438037186,1897.784451570885,2095.91392727075,1827.6292810568846,1839.3511956325779,1756.9077564537986,1797.3827045406051,1848.8334817247598,1851.3682368454351,1833.175675085672,1892.9909789342057,1958.15910132221,2021.1388941052894,1946.3701655309483,1847.4676211564447
basque,1469.3903951399432,1658.9859314168257,1951.06425859255,1477.3131938342715,1376.6072229696774,2183.548114857516,1750.2981552576307,1886.7604889778943,1644.5238023103052,1903.1482426991854,1827.5100374854844,1732.2735573370853,1778.2626640755288,1851.1127559673612,1778.9243091931933,2109.4087960236993,1740.070497015148,1723.8173577299497,0.0,1558.2397729308755,1606.8673354489842,1568.349102939694,1878.2911725175236,1623.2105294705493,1824.7690919865013,1761.7867661450023,1664.6095503565875,1401.9838594691037,1817.4607123815765,1641.1573207598685,1784.258110507474,1835.6503787090903,2081.143248245648,1928.7162220782989,1385.4796536750493,1654.4488021522654,1883.0588276208157,1672.0971058797838,1397.262411711072,1656.6740621629167,1669.9477068473748,1419.8647075416195,1553.2307719779496,1589.9363628385483,1629.7894721305343,1839.9226354155148,1844.0191291818257,1686.938593784828,1503.1611721553209
bosnian,1308.1532170262437,1549.2013249355573,2138.8708360600435,1506.0902968679782,1442.1906316061938,2240.4284625540317,1321.4399346920818,1929.8423414604736,1720.4262600462519,1984.0856493448189,1959.3397613434,1421.3931417619374,1807.6058306057682,1864.6285558788338,1764.5128596578693,2121.723976847686,1857.2354108954319,1783.9090413617428,1558.2397729308755,0.0,1501.344924498898,1411.6300335849146,1836.6097250492417,1720.0594685831727,1875.6437800129513,1897.3854556299914,1636.1982616647388,1398.1057273063727,1795.2653705142302,1593.5659524403734,1936.9811123569616,2003.6720022669556,2160.656001724767,1996.0023605463412,1352.079354234622,1779.6429564653074,2020.7204273563239,1553.1775260455568,1415.6179829310615,1503.606861719292,810.576944217871,1493.0970229367204,1470.2393720608948,1602.5025302429635,1639.0741125200643,1912.8574255242236,1880.1114889048058,1663.4185469957931,1473.943116549762
swedish,1229.2501641995439,1221.7887023052963,2139.1077963938733,1496.8084011561718,1524.0703455430992,2336.658134776757,1685.9696945262226,1925.1989162991463,1718.6753855167303,1968.298359174436,1979.7117686786935,1745.2408800902158,1844.2719680789448,1899.983762176981,1850.5595907600612,2167.853560531193,1904.0444054572022,1707.659918975543,1606.8673354489842,1501.344924498898,0.0,1629.9849981316556,1458.474101832907,1671.665082438822,1913.3225229440516,1917.8288669006795,1704.58665683748,1441.4768669338084,1874.783882376797,1627.8962113379105,1957.5352941053338,1994.5893450295362,2144.631815664767,2015.0103604653432,1449.1106574558198,1802.8899009646846,2041.637727313548,1227.550436702814,1490.8248130984039,831.3691689967864,1632.3745675356238,1515.9562816418652,1516.1349984968638,1567.6891952178546,1717.3832543100796,1920.6363511387801,1935.3025919957968,1736.4303075099986,1474.418638295133
lithuanian,1626.5512603862237,1699.772382109484,2028.7046821631773,1664.4401119933812,1618.1640363270153,2189.630702684282,1599.58349938881,1970.4599460935365,1744.716931218405,1958.9596388872794,1917.6304698491754,1663.3647294002574,1784.6168080965624,1805.2848950339876,1649.9062027392151,2181.464107986662,1843.813142268764,1667.3722228306644,1568.349102939694,1411.6300335849146,1629.9849981316556,0.0,1925.1143173484968,1727.1210407164021,1930.3903925187828,1805.9385348475357,1646.2450222624668,1626.4529172159673,1748.1632818901999,1731.9487887117568,1896.054375760223,1961.5152814132164,2157.9436520795857,2030.489691379664,1558.1716036260295,1783.571136470047,2022.6085338047126,1745.3883300065197,1603.9930654650802,1673.6752549177806,1545.1070190711507,1659.9611338676164,1737.1544478698827,1720.0583894102779,1680.8655315543913,1893.7450684274165,1986.1351179172912,1748.6127423583785,1658.3213421927585
icelandic,1642.4848268501285,1742.766991638464,2091.5635491849794,1905.8405192984058,1874.036943013388,2270.0152020225228,1993.5238941051568,2011.0198481800896,1945.2181990330578,2052.1433903660236,2063.896781381683,2069.666086595757,2060.8726465113714,2071.41326713668,2025.0911576999579,2150.346319543278,1978.5173826572477,1930.2672342204316,1878.2911725175236,1836.6097250492417,1458.474101832907,1925.1143173484968,0.0,1899.043921242136,2024.1020388190484,2028.236344263039,1931.9313791458076,1878.2088027024708,2031.2636355402237,1820.3483252053659,2038.3710538526043,2089.214996134549,2232.558819246741,2112.906719509908,1879.8542902761476,1885.9587053009168,2102.946098563754,1716.4048892132764,1885.228413873624,1510.2921327513934,1927.485353991324,1881.1267287611395,1792.8156401228282,1854.2446071018837,2031.6117731678848,2034.1883474737858,2042.632866962079,1925.6094531807305,1872.1574174377408
filipino,1433.9852624427078,1794.1254607050462,1963.5916590973907,1699.0736413714144,1613.1803203120573,2197.0269770990753,1917.9306325178939,1825.2474984507242,1626.1258621930165,1989.1329139708967,1843.8602426613265,1866.104967023358,1995.2203690288425,1933.5333923720275,1913.413802365433,2061.6971760713504,1736.241120052343,1824.9621427442398,1623.2105294705493,1720.0594685831727,1671.665082438822,1727.1210407164021,1899.043921242136,0.0,1883.2231484524234,1904.2622886532345,1805.494382771551,1598.8910130831757,1864.478903901224,1642.4116337707453,1790.5412577163272,1842.3234884254225,1997.0628921104105,2005.8623901496658,1625.8692443950247,1666.2776895759523,1856.0111242596943,1814.0618803780317,1630.1023269997004,1788.3215943813827,1857.939688631004,1601.0857884400295,1504.0775490342041,1467.2615561248854,1873.970278640375,1982.0167933228804,1840.2738941317589,1883.2148117729153,1659.684827601664
yoruba,1615.6131384582002,1956.9896121443608,2186.7254057502832,1784.97597002698,1794.489096085998,2208.6533687597653,2080.991314746612,2123.521279091071,1990.426629171389,2090.7880857130626,1972.6880523973055,2055.2559745910676,2123.419731734387,2064.5352577132035,1943.70340632872,2170.9535933805237,2006.5123331794844,1999.1580453928707,1824.7690919865013,1875.6437800129513,1913.3225229440516,1930.3903925187828,2024.1020388190484,1883.2231484524234,0.0,1929.3427105669418,2000.7423804841242,1747.6715255703348,1993.837926039006,1721.9982278420628,1874.4925279254476,2019.289730926814,2268.1766592520594,2122.091630065697,1801.544728224903,1971.5079891290193,2021.325533383939,1969.4048136774609,1800.6244560805978,1914.3830880838786,1958.3280767198075,1850.364490477774,1704.3856555824325,1786.2081981162721,1930.0876491628119,2171.2580504696093,1962.5100579571251,1881.6043556723453,1795.281784028455
amharic,1804.1105283619304,1909.9474747794777,1998.56634226527,1869.43525018468,1901.0515849686537,2224.7166975862374,1970.0284730214933,2103.8658518420507,1876.8576797546018,2058.518804883593,1911.1641775602657,2048.9294083568093,2064.0057993060186,1863.6135605919567,1897.2204072260367,2195.3955394204527,1952.9808703184533,1916.885153322507,1761.7867661450023,1897.3854556299914,1917.8288669006795,1805.9385348475357,2028.236344263039,1904.2622886532345,1929.3427105669418,0.0,1750.395594422332,1899.4309433748133,1917.928253499608,1853.239370766762,1947.7398065668779,2047.2066059940828,2161.3141316827882,2094.190801483379,1847.9733563366328,1935.2739887153698,2031.490270332731,1939.58032180371,1904.3001632898072,1926.209276768656,1965.8179626459714,1880.2128635700246,1858.6017829170762,1856.1051626254027,1868.9870035428364,2021.8021789168079,2071.039820246571,1800.1418512612781,1903.383020788094
georgian,1646.7962055931398,1722.5235113395158,1949.626118414585,1712.3782721740763,1675.050906620283,2256.271034072302,1730.1912146533398,1938.4260001499615,1791.2110940448767,2005.619374177976,1907.2838228532833,1889.0603650450726,1978.0867456956114,1860.6883059231195,1815.9137989695714,2176.6492879172547,1905.534768482127,1824.3119041054647,1664.6095503565875,1636.1982616647388,1704.58665683748,1646.2450222624668,1931.9313791458076,1805.494382771551,2000.7423804841242,1750.395594422332,0.0,1653.565851307191,1731.552664177952,1771.5204551342317,1901.258960961313,1954.6591451121803,2180.2437509394094,1912.6506067861255,1652.3398835727194,1787.512249813668,2033.8620516841274,1780.953321140542,1648.3710609024874,1704.3993970756703,1769.3403839540206,1675.8317443678288,1740.6241722148864,1729.8127952186435,1718.0657673445553,1803.1059545373507,2018.1299357317728,1789.491947184151,1727.2195315420558
italian,965.349496940589,1451.9233639515244,2126.5268693022826,873.0362828638185,769.0102516500797,2219.6530902675468,1677.6807900906538,1911.1159965315765,1698.8050972194414,1954.8555575326116,1893.5523792681238,1627.8557988773887,1809.869832685193,1849.7634228255158,1684.2638466178626,2113.500082450291,1861.0691999610233,1780.3362647356985,1401.9838594691037,1398.1057273063727,1441.4768669338084,1626.4529172159673,1878.2088027024708,1598.8910130831757,1747.6715255703348,1899.4309433748133,1653.565851307191,0.0,1837.7931213392974,1404.8089756090014,1952.430186599776,1978.3581927792718,2189.2186502198983,2008.9571107785982,893.1003541901282,1812.5925342193434,2009.1364984031197,1464.6026008940175,742.8532860032709,1435.298537905683,1574.2530522407656,1072.4490570721737,1259.222382593258,1532.0295936861248,1482.8205996673278,1950.6406554302823,1841.9453113815516,1648.1627984807658,1165.4210724185293
uzbek,1823.7306601579796,1906.9070378824426,2030.178753241186,1909.0456709093426,1851.4136386278801,2285.8856271324426,1819.3510595472533,2045.0131019466655,1954.8664666460509,2080.4363860525536,1956.4735976657146,1919.863740508831,2009.6008792679465,1646.5237320748051,1872.7918657233076,2278.339393790747,1945.8529476423912,1904.2088606187046,1817.4607123815765,1795.2653705142302,1874.783882376797,1748.1632818901999,2031.2636355402237,1864.478903901224,1993.837926039006,1917.928253499608,1731.552664177952,1837.7931213392974,0.0,1824.5548243915964,1959.4657343898639,2094.236813055282,2170.1649695617675,1857.5295038721777,1830.7057996868834,1865.9617704214652,2003.365382273577,1938.148683206678,1835.5630560406917,1935.5344654102958,1861.5581059163321,1784.292427391459,1858.4761142190832,1837.001089003761,1925.566390386585,1910.925511411416,2025.3380829802907,1885.695916613307,1891.746109188267
irish,1108.648581321902,1621.3367338831395,2019.8671376257837,1430.3368500588015,1459.264128131015,2208.6441294178017,1819.3129908755532,1831.9874778046035,1803.2514028113442,1966.1900730374348,1879.56246132405,1813.2371874616547,1940.5842633231553,1954.1239440009936,1846.7675352186886,2159.5560894920322,1759.6809223636992,1838.0692868496596,1641.1573207598685,1593.5659524403734,1627.8962113379105,1731.9487887117568,1820.3483252053659,1642.4116337707453,1721.9982278420628,1853.239370766762,1771.5204551342317,1404.8089756090014,1824.5548243915964,0.0,1849.2048695382402,1894.2228960527605,2085.030082241588,1948.0669785637192,1426.9835113812248,1701.877701863193,1875.5754348635278,1644.7470995774027,1444.8871504563829,1613.8193842092473,1736.8699795878688,1480.5425852297883,1284.2770661673828,1562.792960034614,1704.8462432255585,1927.2740974697713,1721.8301594225406,1694.178312983441,1506.4872228452437
hausa,1872.396855108593,2100.7585785967613,1880.6128668150975,2003.1887082915484,1915.6052335896932,2239.047415291529,2133.7016626826944,1884.6859931932618,1871.5714046066043,2075.1461551574835,1813.6271380441526,2033.0722305755346,2200.2725044657795,2073.303014520062,2053.9915610005555,2203.259715976187,1822.7632696814985,1963.2369944985974,1784.258110507474,1936.9811123569616,1957.5352941053338,1896.054375760223,2038.3710538526043,1790.5412577163272,1874.4925279254476,1947.7398065668779,1901.258960961313,1952.430186599776,1959.4657343898639,1849.2048695382402,0.0,1922.236285401031,2086.868632908932,2107.481502712282,1903.8679407616683,1673.3794184028704,1808.2346943401255,2106.7558464291737,1923.5921268536088,2128.423841774201,2052.3134732538956,1917.4632864769296,1800.2172719698822,1807.914367681951,2083.636694566817,2017.457600112717,1958.3635645912689,2010.3168664427535,1967.6249676182292
