,english,german,arabic,french,spanish,chinese,russian,hindi,indonesian,japanese,swahili,polish,hungarian,turkish,greek,korean,tamil,finnish,basque,bosnian,swedish,lithuanian,icelandic,filipino,yoruba,amharic,georgian,italian,uzbek,irish,hausa,maori,thai,mongolian,romanian,punjabi,somali,dutch,portuguese,danish,slovenian,maltese,malagasy,javanese,albanian,armenian,khmer,kurdish,haitian creole
swahili,1801.9032134266618,2012.5047871567965,1890.742754826503,1894.220864608893,1809.2371693412622,2107.380009159564,2033.6585728536709,1931.875734513885,1731.6276185675654,1976.6871352635192,0.0,1949.6237746198615,2155.666740180779,1918.5704320004331,1973.9888252589863,2123.4065475974894,1844.161762633891,1922.645977891653,1783.0246395687109,1945.0461831410532,1921.209341435744,1869.1293998013684,2004.8761684551482,1700.730625206524,1890.7444534758386,1834.264158898149,1904.578613611782,1822.3816869620969,1882.091891043796,1771.5774239976681,1707.9463438658418,1836.90552149691,2000.3315629812118,2021.4858526979767,1799.7088070716873,1755.7755419623604,1834.1559332501583,2039.6848934957836,1781.1479048972778,2001.8847934221103,2011.1846446029651,1780.7139895298567,1737.3577468369076,1657.4066785094187,1836.719888058932,2024.7975534140644,1853.1754802090063,1837.3958421531963,1852.3388798041515
polish,1643.302027856629,1768.7152698717996,2150.0614359800115,1725.9854813040033,1631.6743619277174,2296.513859707847,1375.2005451525697,1960.6031656627565,1819.3415776893544,2103.611492507124,1949.6237746198615,0.0,1871.2338074690051,1877.3075687021521,1831.175065998205,2136.0084793388805,1993.2300246420177,1861.8167222329866,1698.6463952189638,1394.3625244367977,1718.6939038383407,1674.9739840342882,1958.2358785259398,1787.2357277546282,2007.8707009772659,1975.5351892881934,1881.9688621916434,1595.6125966738841,1899.9028693918406,1762.6727168568193,1990.043935940731,1998.3659799995207,2138.1025373418593,2068.3088969404675,1585.3428994798196,1940.7136621378183,2056.3721499447824,1713.640416193075,1605.242708678697,1748.2312071566378,1417.9769255685087,1746.7373337339031,1717.1228930578993,1776.365944132505,1776.4542768170058,1999.0861701410577,1999.0203861839839,1795.033761442146,1668.8427084821121
hungarian,1770.8939040815073,1834.9313027594635,2212.069175319257,1857.7906781899346,1807.2275114301558,2361.1307989448774,1874.949382668329,2043.5396158919777,1923.8814427131147,2123.656034392065,2155.666740180779,1871.2338074690051,0.0,1936.7701115389852,1896.7270296757192,2139.3754219548873,2064.179480275618,1793.2991800109012,1768.6750101878035,1730.8955435195435,1797.8249397774523,1760.5484708453628,1993.2860575702366,1901.9079678328183,2105.884947532089,2033.2848421185136,1933.5867294456723,1798.599540697501,1963.583455783182,1914.4051503176222,2122.942064102239,2130.7434431943498,2255.624676274464,1999.4624116297719,1803.5821372774826,2056.2504457854384,2188.0350385352226,1823.836750855434,1813.6004420438144,1760.7442266282017,1780.6540683069793,1909.0077625698204,1884.9893203355446,1928.7217659286705,1901.1481366210087,1971.0460357897684,2074.251880573309,1918.2728500774851,1858.6067788403295
turkish,1765.805593579909,1833.7483822149584,1977.6177786464866,1783.0039071240685,1786.1840655059248,2264.8687202015753,1852.0323498679993,1947.1153699959973,1783.2540748336608,2022.4998820839717,1918.5704320004331,1877.3075687021521,1936.7701115389852,0.0,1803.4459702406625,2189.6532565335015,1897.4862012750955,1809.33008245291,1716.5826980019185,1724.0957613007665,1801.2431824234109,1705.1088983411075,1954.7233713736473,1831.7411636683369,1988.091712028256,1743.769185179052,1711.71417504589,1789.5011379058235,1467.7493314479746,1818.2280204057713,1940.0625860013492,2019.8256567131014,2119.436898410525,1881.0931566141553,1716.515843978883,1843.4453709295617,1987.290917207572,1825.144384490581,1810.6823562121126,1794.0259744444652,1821.379216657362,1801.1440793348115,1838.9073890127222,1767.766331602801,1780.327857756282,1907.3157529145203,2009.3473404481595,1725.0878567237608,1764.8694706135402
greek,1726.6399266615947,1859.3318889854665,2055.5817384541283,1793.0547170787954,1671.7900834319178,2217.0634378819486,1800.2329147634152,1969.160573355282,1853.792365847444,1935.9883920502396,1973.9888252589863,1831.175065998205,1896.7270296757192,1803.4459702406625,0.0,2146.0125686590773,1899.5051360044508,1782.4785070658118,1711.8157141713966,1701.1427807133362,1785.78525514971,1651.8912014828973,1916.628736222643,1811.6847333249996,1907.3235301710629,1827.2029420978936,1757.45462699385,1639.753343992689,1825.9010585753629,1784.6601949724088,1933.9277404664256,1886.9971878744784,2164.786661512854,1959.6583761491486,1703.1469637136138,1856.1886174565766,2004.3565625886408,1833.3533672448646,1649.9808306567538,1796.28823515944,1724.2509799133577,1804.0963205791438,1766.0417599716118,1861.562263008373,1734.593226953581,1888.901768663641,1950.665326384552,1843.412015793818,1777.3466776984824
korean,2009.1607447544593,2079.8244579096418,2247.327989553495,2083.7087871773506,2106.2160284212996,1737.1350557062128,2168.090603013887,2154.7320659777993,2029.8691303045875,1778.7484718190728,2123.4065475974894,2136.0084793388805,2139.3754219548873,2189.6532565335015,2146.0125686590773,0.0,2194.1178845941768,2119.4742225038144,2065.380249742563,2109.652837850002,2124.4613279219984,2122.8983962094894,2155.2302528855776,2013.140591739017,2097.845992714036,2140.1903235203677,2125.0692712700834,2076.535900137849,2162.698594004691,2068.074493967865,2181.188569649876,2154.4747703007815,2191.659208904009,2089.8631804582906,2131.0669222964066,2120.930257607282,2219.2270615905427,2054.923173698631,2120.026452813382,2096.2424146114154,2131.2924199320314,2153.654657147572,2076.5333088447146,2055.079385960817,2150.1541605302655,2209.336536890098,2107.0809374765367,2140.7275980523614,2089.6025281294633
tamil,1659.7525386566008,1963.2011148804918,1914.281835945793,1889.4810924864155,1868.4647492474421,2245.0945462432987,2032.5497790665634,1723.2111014449067,1797.0657158633423,1971.0451066862515,1844.161762633891,1993.2300246420177,2064.179480275618,1897.4862012750955,1899.5051360044508,2194.1178845941768,0.0,1788.5735324336038,1674.2011006900962,1873.6079547165646,1827.518926888282,1769.4698063409035,1865.3425108718457,1679.7412556003908,1951.7919026229686,1818.4181015925333,1811.2456925563883,1848.8183323270046,1896.4869101903205,1738.156451832068,1743.5195176187844,1784.9425567398362,2035.9513507056768,1992.6512046605453,1754.8879624633357,1457.1985202721296,1916.5618406764752,1956.8206814581288,1867.1682227985345,1920.0090869318708,1939.306117126986,1751.4494637576363,1639.502219451821,1745.2363838412316,1978.94788849852,1903.7641454926963,1863.265517211268,1861.4500941766082,1861.7480350600915
finnish,1742.8584577965103,1774.6404771400264,1974.8577886913788,1820.358747707974,1786.0476499103936,2197.2173696867826,1792.9238960398548,1870.7762751032496,1774.974625163803,1924.727425409151,1922.645977891653,1861.8167222329866,1793.2991800109012,1809.33008245291,1782.4785070658118,2119.4742225038144,1788.5735324336038,0.0,1661.026856433815,1707.32024968789,1634.3231920340256,1644.7764089725686,1828.5176950387356,1786.6001942293904,1982.039973164707,1862.5692616374367,1764.6634305859443,1768.7952626348354,1842.7683395875601,1801.8358852381104,1875.5791035408906,1879.4072932397398,2117.6731480499147,1901.0699706466944,1731.6534758715723,1763.963464599867,1993.571091994792,1783.4346761326763,1774.044997245921,1698.4239404028356,1775.4765857712148,1787.1224134587521,1756.9914533950935,1798.0957429249424,1820.2740935372685,1873.7324661338798,1966.5267916648768,1866.8492676783128,1777.202782977662
basque,1454.854520340171,1677.5337711268703,1891.7500327097907,1494.055330702604,1347.8712970009076,2123.2727529315353,1757.5958409785007,1750.670620292194,1564.199883771881,1867.4173808436935,1783.0246395687109,1698.6463952189638,1768.6750101878035,1716.5826980019185,1711.8157141713966,2065.380249742563,1674.2011006900962,1661.026856433815,0.0,1539.1668377183573,1561.2061325177192,1532.3555153005948,1796.3244033941912,1556.4483834148514,1861.5454026106038,1750.9420536124128,1618.972047735861,1417.2612631539778,1721.5091547006916,1584.654738716241,1726.0150476335639,1701.713413316304,2021.6576355093275,1866.3167518562764,1378.8869599356135,1552.8720485452063,1809.7745847035685,1655.2508541147095,1365.470215297693,1596.660444288775,1633.935334950127,1435.818864662389,1514.9552535323971,1546.9096314653573,1579.7754598265435,1771.0260047449972,1805.0061651315837,1655.5742564348398,1459.6750953790113
bosnian,1329.4703716724418,1566.9949318329745,2040.5495022985833,1570.720831988206,1503.017168400555,2211.360000826765,1318.734755755636,1827.8773461961734,1688.4663655825964,1989.5220845311462,1945.0461831410532,1394.3625244367977,1730.8955435195435,1724.0957613007665,1701.1427807133362,2109.652837850002,1873.6079547165646,1707.32024968789,1539.1668377183573,0.0,1471.0527230970495,1410.18875988578,1749.9538423585311,1626.0811953476007,1878.34900575901,1820.2282780566206,1644.7860783231718,1445.9898787885786,1711.3947555661794,1582.1313782962159,1911.2894642460842,1915.8616503700036,2104.8822799059394,1873.8508464274896,1372.9655830483407,1753.1603800545527,1970.355579532463,1537.4960494100794,1453.5745795298844,1461.6293876236005,806.4351319174062,1565.0754879613853,1457.5253230904268,1618.3663732638117,1623.9257629136753,1814.0692013989094,1881.2713281207323,1635.8102336278027,1490.2648755744592
swedish,1155.3902707507962,1192.744650540441,2083.5934717741347,1560.8240337970767,1566.210215820195,2305.5063593865816,1720.64264710258,1793.6726336522831,1666.1460257789067,1938.242618070235,1921.209341435744,1718.6939038383407,1797.8249397774523,1801.2431824234109,1785.78525514971,2124.4613279219984,1827.518926888282,1634.3231920340256,1561.2061325177192,1471.0527230970495,0.0,1573.1606644350989,1290.8754016466094,1581.4996913294049,1904.89176823673,1902.3409262612513,1705.9984796493752,1501.7908919326835,1780.2698602155856,1614.5135656671641,1867.320478555614,1936.765951515362,2099.4203268767537,1880.0434114825634,1492.0922969715634,1715.0624528812536,1940.6888162048556,1146.3319713115206,1553.165579655075,746.6229410055578,1586.554943036555,1553.3973214779303,1469.3091315085876,1553.1498161700679,1668.1979178604129,1832.5715997759712,1905.3701477525924,1674.8277607094283,1519.592816881811
lithuanian,1586.6845402797658,1668.4956488630714,1949.9735029646977,1687.426924615188,1646.4889299871534,2170.8682317739713,1549.0710490058275,1826.9219959081088,1706.9139111182733,1925.1988933870894,1869.1293998013684,1674.9739840342882,1760.5484708453628,1705.1088983411075,1651.8912014828973,2122.8983962094894,1769.4698063409035,1644.7764089725686,1532.3555153005948,1410.18875988578,1573.1606644350989,0.0,1840.14361711314,1684.765187132683,1935.31091451918,1774.2551671021026,1596.5677393229505,1609.5028774453842,1709.0993534720444,1705.1945577107767,1845.3924365165904,1909.1342997667516,2099.9371703157162,1882.1685497157503,1555.2363218872804,1717.465410637413,1952.4012656135005,1685.2029890710785,1633.5226344457376,1616.801988803171,1483.3855126583305,1683.6671214092248,1705.753878668183,1704.6496293934063,1671.2158886582554,1789.4223814941374,1927.2958972148826,1726.6028000807137,1664.0714584273385
icelandic,1537.6929629449712,1646.974635382396,2047.059724812031,1856.443282931828,1823.5904171715558,2242.3968682293794,1997.4541040401787,1924.8520319588451,1881.8892513857315,1985.945323914138,2004.8761684551482,1958.2358785259398,1993.2860575702366,1954.7233713736473,1916.628736222643,2155.2302528855776,1865.3425108718457,1828.5176950387356,1796.3244033941912,1749.9538423585311,1290.8754016466094,1840.14361711314,0.0,1782.6656909155042,1996.6829568150602,2026.590120272499,1874.7504163981637,1824.2382206748832,1963.7172862839357,1811.5745163950162,1966.7133741594132,2011.6059694386936,2135.984731739045,1986.1897612664616,1817.8059074568614,1832.7034706838353,2038.400535171447,1581.0557859169562,1832.4022824883712,1354.1023862278169,1865.0709081603761,1819.8468394282231,1706.3256796821677,1800.0807818305052,1935.9322383066276,1966.3215359774135,2010.76407703863,1860.3507663217506,1820.7036567934576
filipino,1232.4462498989344,1694.1393770540865,1890.2466344922361,1626.78845140468,1523.8853052481224,2171.4511856745294,1838.3960883050004,1695.558233617122,1506.2807368167369,1903.0595112193967,1700.730625206524,1787.2357277546282,1901.9079678328183,1831.7411636683369,1811.6847333249996,2013.140591739017,1679.7412556003908,1786.6001942293904,1556.4483834148514,1626.0811953476007,1581.4996913294049,1684.765187132683,1782.6656909155042,0.0,1812.0940703776896,1819.3385770992659,1753.165583275742,1524.093038316595,1817.8144739088816,1494.4047182045929,1643.0534683016417,1757.7936860651182,1907.8874034373002,1870.4818990584668,1517.8625228666517,1559.5541542505662,1768.0595724609627,1664.7072814878668,1555.890505598575,1657.6703838076899,1788.5698466746937,1515.1221901732413,1313.1982992968046,1368.418340356344,1783.5704999615962,1857.5247741268663,1720.3251865116895,1738.666738564519,1524.6486628494083
yoruba,1565.7537319670078,1942.2167646836156,2179.8147356611175,1807.841107297653,1817.2074989726375,2161.839050381151,2083.72037684605,2038.0049815198856,1900.8766692262134,2029.2947037012634,1890.7444534758386,2007.8707009772659,2105.884947532089,1988.091712028256,1907.3235301710629,2097.845992714036,1951.7919026229686,1982.039973164707,1861.5454026106038,1878.34900575901,1904.89176823673,1935.31091451918,1996.6829568150602,1812.0940703776896,0.0,1872.5124843754227,1967.3821428075646,1765.4577907832447,1982.4148864247857,1683.512666889969,1807.419490427517,1914.119141598838,2200.8839507087864,2084.6200144025797,1783.9864879445122,1941.7099427688572,1958.7095718379871,1882.3770421458125,1797.5342490184792,1825.6286271770302,1922.0867741079703,1829.3743860771547,1654.4582641691627,1786.824824952621,1874.1112565773778,2109.0070977163964,1952.420465537711,1787.9302663026092,1732.542030670687
amharic,1714.23834291814,1876.1260176621877,1935.195567444921,1839.1899582035887,1877.3580043158274,2192.565330945267,1958.0703839830667,1912.1765770870722,1789.9753088087698,1968.3588458585887,1834.264158898149,1975.5351892881934,2033.2848421185136,1743.769185179052,1827.2029420978936,2140.1903235203677,1818.4181015925333,1862.5692616374367,1750.9420536124128,1820.2282780566206,1902.3409262612513,1774.2551671021026,2026.590120272499,1819.3385770992659,1872.5124843754227,0.0,1686.7844041387607,1840.2910769600321,1811.9762776296996,1794.7118447648859,1834.5023860646463,1926.791870896529,2139.9952936116215,1978.5195047318443,1807.2686712233726,1800.13198816036,1949.8287660461801,1900.273036921054,1889.0368268715356,1832.603593064561,1902.140983130617,1833.2347398594839,1806.7833104578067,1822.7638747867181,1837.986506378601,1951.9100745254418,2034.391629032293,1784.2167573058812,1842.6271312359586
georgian,1615.0128440232581,1739.0649672976815,1927.2093811747343,1759.9931941271304,1716.74411662306,2158.106605507977,1740.2639058678299,1839.3210798558337,1771.9727075173555,1948.764792436026,1904.578613611782,1881.9688621916434,1933.5867294456723,1711.71417504589,1757.45462699385,2125.0692712700834,1811.2456925563883,1764.6634305859443,1618.972047735861,1644.7860783231718,1705.9984796493752,1596.5677393229505,1874.7504163981637,1753.165583275742,1967.3821428075646,1686.7844041387607,0.0,1684.8902586544211,1659.426264201893,1759.6190842301696,1851.352989572955,1874.372750843209,2131.1777152277455,1837.5399845913867,1681.8852231438664,1686.2035892999204,1982.3382396231473,1775.221916511121,1704.1835333886052,1696.8515475133838,1724.9454270332142,1692.7578991947714,1717.6781931948415,1740.4635489009363,1686.3576889540834,1688.6460153492133,1941.8011721766445,1765.7726791848063,1730.7991346002298
italian,1184.9016621701462,1528.8997597361233,2009.678588318113,972.1008284742215,836.3582958841558,2177.30126592924,1708.4284146777134,1803.7147759270897,1645.4047062532507,1925.4709131726036,1822.3816869620969,1595.6125966738841,1798.599540697501,1789.5011379058235,1639.753343992689,2076.535900137849,1848.8183323270046,1768.7952626348354,1417.2612631539778,1445.9898787885786,1501.7908919326835,1609.5028774453842,1824.2382206748832,1524.093038316595,1765.4577907832447,1840.2910769600321,1684.8902586544211,0.0,1788.8014569775596,1400.8951314768078,1870.9230252317875,1844.6947411434328,2129.5708160776376,1928.650250280307,995.6627524188395,1765.6815068058318,1863.750047353314,1506.1336055654074,824.9669189963107,1475.6611610864773,1574.5973211861744,1205.710498084917,1333.227719324165,1531.4227539814028,1445.9770471560375,1903.7687119091145,1812.22927699607,1597.3325744193594,1232.5195545984202
uzbek,1782.308996424973,1884.749491689791,1971.7216112893489,1905.995579246495,1841.7575279945954,2201.814553397185,1776.3393633268988,1925.3194151962005,1831.9420865621832,2006.37924487506,1882.091891043796,1899.9028693918406,1963.583455783182,1467.7493314479746,1825.9010585753629,2162.698594004691,1896.4869101903205,1842.7683395875601,1721.5091547006916,1711.3947555661794,1780.2698602155856,1709.0993534720444,1963.7172862839357,1817.8144739088816,1982.4148864247857,1811.9762776296996,1659.426264201893,1788.8014569775596,0.0,1829.1400604286016,1911.630429434362,1961.8677197050163,2140.146443135059,1751.61405283859,1786.9545141961476,1751.4304328250732,1938.1026252329982,1900.3417816909348,1800.470461342907,1836.4296247617929,1779.0776513977532,1787.9648174725535,1812.0026595249178,1793.383313582787,1857.9108051558799,1840.8629173272843,2005.9039780298513,1816.0355749852322,1794.0778926992505
irish,1137.7609487529912,1629.0011343622928,1919.3989149843121,1429.7208564058756,1430.080776723469,2143.634739794814,1856.1491356900121,1742.7138412660788,1659.3550837567254,1964.7542512638015,1771.5774239976681,1762.6727168568193,1914.4051503176222,1818.2280204057713,1784.6601949724088,2068.074493967865,1738.156451832068,1801.8358852381104,1584.654738716241,1582.1313782962159,1614.5135656671641,1705.1945577107767,1811.5745163950162,1494.4047182045929,1683.512666889969,1794.7118447648859,1759.6190842301696,1400.8951314768078,1829.1400604286016,0.0,1734.0914793984978,1731.6656332253829,1997.5697818829874,1922.413776691123,1355.400939357657,1667.581973032947,1773.746294647381,1590.0389559442174,1422.3342318669902,1583.7629757623233,1707.6446819244475,1437.0243871836633,1248.5033681740583,1476.1209195434635,1634.414808709391,1867.5068771941862,1695.1853186937813,1534.0959572583367,1459.845508238586
hausa,1748.2328510319874,2039.102917273487,1818.9084007026522,1971.0220146808185,1865.9590741979066,2127.0512563940156,2079.0869292442317,1785.1164398499982,1746.172105396355,1986.8414227906533,1707.9463438658418,1990.043935940731,2122.942064102239,1940.0625860013492,1933.9277404664256,2181.188569649876,1743.5195176187844,1875.5791035408906,1726.0150476335639,1911.2894642460842,1867.320478555614,1845.3924365165904,1966.7133741594132,1643.0534683016417,1807.419490427517,1834.5023860646463,1851.352989572955,1870.9230252317875,1911.630429434362,1734.0914793984978,0.0,1802.6018723363966,2045.1812238480472,2051.8432562085977,1839.9646257585957,1621.727725749008,1725.4367199176686,2026.865673511592,1878.440279710749,1968.5879004501512,2030.3842146225256,1805.2642683207519,1689.3477045859174,1694.6288259931162,1973.4987646204627,1934.8965376881085,1863.2297584888386,1874.9771749354647,1854.7107642478632
