,english,german,arabic,french,spanish,chinese,russian,hindi,indonesian,japanese,swahili,polish,hungarian,turkish,greek,korean,tamil,finnish,basque,bosnian,swedish,lithuanian,icelandic,filipino,yoruba,amharic,georgian,italian,uzbek,irish,hausa,maori,thai,mongolian,romanian,punjabi,somali,dutch,portuguese,danish,slovenian,maltese,malagasy,javanese,albanian,armenian,khmer,kurdish,haitian creole
swahili,1607.5596370506419,1758.9761166337382,1791.9667129832296,1635.3073278928484,1581.624134637873,2063.1745820290266,1771.5054242001947,1678.5178180809191,1526.6516151151122,1858.3292338004583,0.0,1751.7405039670075,1829.9551292729611,1725.5244345842914,1737.2022418831568,1975.6255628196002,1698.8731044492065,1726.4844790740144,1610.639837419651,1685.423040598402,1724.8526384938787,1677.925546907848,1875.7690266542675,1515.041101689774,1685.6769660889984,1723.101824970704,1722.9666319165653,1594.280108477059,1705.9676178683617,1576.2150869526706,1586.595234203482,1662.9543708463516,1805.7331464081985,1828.3859767744996,1552.087219769192,1586.0241000402496,1596.0171343994584,1758.3037133803095,1589.0144275451073,1770.868012227825,1721.0656302757286,1578.6181244976697,1502.3596335952639,1518.2739704620355,1639.2699102091615,1796.1518033906532,1728.2321008655342,1567.427478915429,1642.8276741620273
polish,1379.4607522379908,1447.9715109337626,2011.738679793944,1373.394888820539,1310.001553333637,2202.616510144931,1213.1875482266144,1716.6334946441734,1460.8155853942212,1902.3626373746954,1751.7405039670075,0.0,1518.8468627177158,1638.0645178229145,1582.3823645229024,1977.629922212485,1795.9898442839456,1611.8321328330271,1454.79409401004,1139.9353555524099,1442.6011698925481,1374.9017073173293,1868.5309852767382,1505.7204447457157,1763.9308818998154,1801.2469012613344,1595.8520892306458,1263.20728007589,1608.6182736106282,1519.1585789449978,1806.0987616473642,1826.6526215875442,1883.9857510158486,1795.7376872719449,1270.8377726290648,1729.0272612883427,1837.9261008965395,1432.69564456267,1317.6799890523343,1445.6285891143473,1159.6532630039658,1400.5851720854284,1482.8481672142877,1458.327679461189,1415.6024918989385,1741.918186007143,1768.0957905693172,1484.5653347280484,1385.8982883476651
hungarian,1303.8391345152477,1357.862277535606,2069.0786476715834,1518.6576311601716,1470.9013505383762,2204.1185168092047,1473.658407909933,1663.0631383141792,1523.8119272961405,1819.0412621106932,1829.9551292729611,1518.8468627177158,0.0,1539.123878817884,1605.907790509119,1927.5315084825477,1719.5077305263123,1474.3770946005054,1359.6237685803217,1290.354073983837,1332.306282716305,1357.6397939290982,1762.706864148344,1512.928713765772,1778.5857988061566,1719.3783335959777,1506.706164519798,1447.8104936604477,1544.5324308960162,1605.3069051191464,1866.866124265278,1853.6504583074316,1940.0604105569855,1670.8394314453653,1427.4961738229479,1710.9866506171054,1849.1132711581056,1352.005896332278,1446.0163417013177,1317.139349256072,1340.9453538421865,1485.0245825691295,1540.533188676719,1553.2344400309944,1509.8807208822002,1647.993386731691,1821.9373715119707,1555.3314251355307,1420.698582224797
turkish,1423.2813441416336,1490.820808699922,1928.98393559439,1532.5375140534913,1540.9338768152463,2128.813932854191,1565.0240580991629,1625.4837055938099,1474.7903623362024,1766.0790367553454,1725.5244345842914,1638.0645178229145,1539.123878817884,0.0,1585.0582050956182,1925.0650339279996,1630.8598806060165,1525.0229006035297,1428.234206043302,1431.3432503112167,1434.0728669136784,1391.0299192008883,1786.3771115449733,1517.41353403882,1745.3448645748783,1571.8911595403392,1432.848141892078,1519.2438462172197,1211.1535811063147,1634.2786260847815,1723.0691421361173,1801.5483416533912,1864.4335734349988,1668.643965958575,1491.7247998476053,1591.3570911563795,1777.0209646010223,1463.1016737033813,1540.1836443571576,1423.2421957664108,1482.279108242785,1541.4865339083851,1610.638075243991,1495.4161755888795,1516.6128082415141,1606.2886846713277,1793.1259806247906,1479.4790315447308,1467.2223898029379
greek,1539.4483470298521,1611.4304320103497,1981.8707737357809,1501.1127977977742,1445.4880417711609,2170.335709565668,1561.9492227258402,1728.1374277491445,1535.1722160431618,1823.6635309881747,1737.2022418831568,1582.3823645229024,1605.907790509119,1585.0582050956182,0.0,1993.7246126695059,1738.1814635598191,1584.1924377883931,1534.3061845453258,1493.7937626265002,1564.7353823934886,1463.124012044565,1840.2812960665456,1558.9662160793646,1726.5175979534372,1676.9325449635874,1567.4840433104268,1424.5685554647366,1593.8394918426293,1578.5927706403268,1791.8590579593094,1759.110007258117,1917.3899656685624,1799.2893817990678,1475.1868930083533,1662.4915382432916,1845.1519745244152,1601.043819400815,1455.2489077322882,1574.760288564057,1513.6041107838553,1535.4130134746267,1563.2159251240366,1566.1033153630367,1525.852155817522,1713.9843904816744,1797.7033877342167,1596.1210009286146,1531.0950145344164
korean,1754.2119283002953,1840.294544993951,2141.850070384098,1887.5940833470136,1876.7446505073349,1672.374936543962,1949.3915573988581,1904.9830658430453,1839.4277084500914,1511.2546060946481,1975.6255628196002,1977.629922212485,1927.5315084825477,1925.0650339279996,1993.7246126695059,0.0,2009.0616907949895,1889.0944866394964,1833.0317468538242,1845.4003019792367,1875.7396003775652,1872.44981394873,1969.9930298887684,1775.1315204226917,1902.4768862054884,1951.7007695173033,1916.6138673917449,1881.1398671168133,1926.2679459131919,1949.6440001454519,1984.810605852018,1990.4945871657198,1970.24435946776,1917.5318887105166,1907.2531069955737,1885.8655583591294,2052.7866446871535,1820.6204806080066,1902.1049129817509,1850.8680917163588,1885.0651220373377,1947.6112285904785,1921.0653831330765,1863.629721856836,1965.1305606471103,1972.833328206792,1977.0300341185682,1929.8015546665738,1847.1602218993276
tamil,1507.446593956011,1690.5443552335232,1852.9851429512246,1706.03913207754,1673.6213723393507,2144.492743137916,1769.5701334533142,1489.5750629347767,1570.880027872282,1786.121497619722,1698.8731044492065,1795.9898442839456,1719.5077305263123,1630.8598806060165,1738.1814635598191,2009.0616907949895,0.0,1606.8140614832976,1537.1556273080196,1543.6899242394995,1611.938763665838,1605.1822358199086,1799.4640409105145,1525.8608820911895,1790.3505007214774,1684.3766602507903,1607.3254609119174,1644.6613837904035,1667.9813576460592,1635.4475897421694,1709.4896532308014,1724.2138892334413,1853.313417649661,1821.1431453636176,1602.523532959632,1380.4886393623942,1792.253544379733,1699.2574906158077,1698.6183305025083,1661.213959627453,1605.640907675335,1592.7387905357275,1503.8091364599034,1592.4180570018484,1730.6002695906996,1703.6499091514693,1771.32113633813,1633.140373378628,1644.9057498562652
finnish,1427.6206206261475,1434.5486230842105,1921.798541834936,1586.2686955472554,1575.615239452053,2118.1659413764046,1546.3858102126203,1643.3115098979936,1522.8714921524424,1730.3669768541108,1726.4844790740144,1611.8321328330271,1474.3770946005054,1525.0229006035297,1584.1924377883931,1889.0944866394964,1606.8140614832976,0.0,1411.4340576177276,1410.9328787118582,1335.7767922033704,1385.6358548362805,1699.9355549597747,1509.9332343454744,1736.3508275607269,1635.714906163376,1499.7043797099793,1531.0924717014268,1558.4465131357956,1586.5091951228235,1716.591556467136,1697.2202386151812,1886.6394944987019,1702.8962926091178,1517.2692888410884,1576.6853869510715,1783.8971351883017,1436.6008578733915,1567.4477676554893,1403.5875664536425,1452.8538035705758,1535.2700723671935,1532.616775497009,1525.89442686344,1618.5552613411348,1637.609360627105,1800.2753486591967,1552.9051402296673,1524.4730532864028
basque,1187.0336626096841,1357.9608216047532,1854.0386399086094,1325.6132158888304,1180.5282275686463,2053.683678696431,1461.9659557270927,1503.6813763112627,1303.293381390305,1654.8056592552373,1610.639837419651,1454.79409401004,1359.6237685803217,1428.234206043302,1534.3061845453258,1833.0317468538242,1537.1556273080196,1411.4340576177276,0.0,1223.3492485185352,1264.9062525172096,1311.586070591571,1636.9237345484999,1310.5665022850555,1591.1424911101085,1553.3534712653905,1374.9529222496394,1224.1687810200478,1471.2363228532065,1428.8645253055463,1585.627582586154,1554.2757240936119,1798.0275414134192,1658.7968040888122,1216.8264208229725,1384.4217151273756,1608.8126224195578,1337.3206356819767,1194.6458620788355,1287.43441277422,1308.3158260799466,1249.8015022102581,1323.364334212919,1301.5426024051499,1370.5597429334082,1549.4660794102238,1665.8328261891593,1359.3400068311944,1274.7455410670275
bosnian,1070.0251603337413,1247.341710637685,1970.3746157944952,1305.9532563985451,1242.5559026375233,2136.5106021357187,1067.0296789212566,1460.8363969209777,1333.4198191696066,1716.9416446541723,1685.423040598402,1139.9353555524099,1290.354073983837,1431.3432503112167,1493.7937626265002,1845.4003019792367,1543.6899242394995,1410.9328787118582,1223.3492485185352,0.0,1153.1984643481892,1143.5832671670894,1660.4186177447814,1299.281442553974,1602.8705633581371,1604.6248073420406,1343.1202130699114,1188.2876610789833,1397.8683442223073,1414.357897811235,1684.7630319366615,1680.256123321335,1811.7159658607818,1604.0861592846823,1126.9754952435162,1443.4038802737837,1738.2899850151182,1207.0011823520465,1230.2106043680317,1127.8748298178489,627.9985673498635,1247.8773795813395,1296.6909524639734,1306.7264044249255,1302.795169676112,1559.4303258483749,1659.851953666905,1323.95365528001,1220.4535714276963
swedish,868.5754420248172,883.6649029776702,2014.9358100610143,1300.1439315034036,1330.3758398119487,2209.405192828339,1400.4671060415176,1448.979068980381,1314.5118786484913,1669.2781830597587,1724.8526384938787,1442.6011698925481,1332.306282716305,1434.0728669136784,1564.7353823934886,1875.7396003775652,1611.938763665838,1335.7767922033704,1264.9062525172096,1153.1984643481892,0.0,1287.9983800397015,1278.3898152985055,1246.4313193852915,1638.041513806739,1655.8606729260962,1388.7757119844155,1252.508170721855,1499.189765378741,1410.809831803636,1711.7579370508302,1706.069815314064,1807.882350938054,1654.4279541110704,1244.998580867069,1465.7897224080673,1750.8137276112411,886.6766018305887,1304.5724243905895,543.155477516701,1263.3987260840775,1277.317611679306,1291.203311600122,1275.8447676333055,1384.2680315463567,1561.4869071643477,1686.511372776557,1357.4758545628256,1205.9133838609905
lithuanian,1305.9315496937113,1343.1974093633671,1916.379361725667,1448.5011495855374,1386.3709981317631,2039.2989892720775,1278.6428721941513,1572.7733922526677,1413.4387615183457,1721.6198669060896,1677.925546907848,1374.9017073173293,1357.6397939290982,1391.0299192008883,1463.124012044565,1872.44981394873,1605.1822358199086,1385.6358548362805,1311.586070591571,1143.5832671670894,1287.9983800397015,0.0,1707.1639378007462,1411.270094522918,1691.8994342525511,1581.341823990538,1300.5552774976832,1378.4885662010329,1370.6069419501996,1547.547053732063,1721.085305813128,1699.051835491216,1862.2461372293328,1653.7143139993732,1352.0962039005483,1509.3044319222656,1759.1870458921635,1345.94073799909,1417.9805221834338,1303.2175757182943,1181.6485213986884,1434.8984105426198,1470.32365892504,1435.206544849057,1424.5919672011414,1535.822144111162,1769.9501087855858,1460.970693336082,1429.838790693119
icelandic,1466.5700885127671,1519.710568898754,1986.6968469661133,1760.5955017253566,1754.0259751784313,2131.724699904779,1824.039461741251,1741.4693943380285,1719.2281236436797,1853.8458894382168,1875.7690266542675,1868.5309852767382,1762.706864148344,1786.3771115449733,1840.2812960665456,1969.9930298887684,1799.4640409105145,1699.9355549597747,1636.9237345484999,1660.4186177447814,1278.3898152985055,1707.1639378007462,0.0,1663.7675079356854,1889.9899681522904,1900.6147905208973,1777.8606685958555,1723.4538233685903,1797.2920262392736,1719.5695603143392,1874.5440486962239,1865.4368431290568,1943.6804103834043,1880.9115820615473,1700.0562692615194,1711.0610704180842,1910.0018971928446,1521.0165502652599,1764.1899815262118,1299.7705683620813,1728.8350724963082,1707.690683523374,1661.8825423545225,1697.3995037829945,1772.6800723103854,1799.0242339526746,1903.5151371075046,1711.5127687275346,1705.4307409625844
filipino,875.5887659998758,1307.3212851355015,1916.8659104460708,1344.7541580123477,1277.9095226576603,2085.898831092741,1544.6435433782272,1359.3803627689567,1216.1965965621023,1683.9737256868439,1515.041101689774,1505.7204447457157,1512.928713765772,1517.41353403882,1558.9662160793646,1775.1315204226917,1525.8608820911895,1509.9332343454744,1310.5665022850555,1299.281442553974,1246.4313193852915,1411.270094522918,1663.7675079356854,0.0,1528.1280688346537,1638.7059227573577,1483.1916463398939,1269.6554767647108,1525.7102321350399,1297.0708824025512,1522.6777181417397,1560.54739676793,1707.4935678559239,1667.1626716712817,1280.946925514308,1358.000699200591,1581.7133072901108,1272.5090683895792,1290.3469749955898,1265.3859466416966,1432.8358758847078,1230.2795534386062,1110.4641122465403,1142.4468409604883,1483.470903728918,1629.4577462088882,1595.128425469176,1349.6925854625913,1244.1022238607056
yoruba,1388.0119512790743,1668.217317474275,2086.360703094564,1590.5201425783457,1566.0629313956165,2121.8003966005895,1805.045028498161,1735.08565274993,1587.0529885888322,1884.3632369142297,1685.6769660889984,1763.9308818998154,1778.5857988061566,1745.3448645748783,1726.5175979534372,1902.4768862054884,1790.3505007214774,1736.3508275607269,1591.1424911101085,1602.8705633581371,1638.041513806739,1691.8994342525511,1889.9899681522904,1528.1280688346537,0.0,1701.311023768274,1735.952359756027,1543.7965719959918,1746.8187041995623,1521.8664910908303,1610.9888765506896,1715.9468629479552,1967.8492241360707,1881.764304635936,1582.2973441146673,1705.4675859090403,1729.6785283144352,1632.6992452692964,1571.8202055543366,1623.7196156066775,1655.9007934085416,1611.830970077593,1511.7702226856215,1534.3531311792774,1633.4340762061981,1889.968959218559,1797.5760949535968,1535.3481086794168,1531.1507438863139
amharic,1529.176303928717,1668.1088941016696,1923.790826323411,1677.5567414166917,1671.0709264965324,2109.016573272121,1701.152749998215,1697.0876035731958,1631.2912251246985,1860.588224004057,1723.101824970704,1801.2469012613344,1719.3783335959777,1571.8911595403392,1676.9325449635874,1951.7007695173033,1684.3766602507903,1635.714906163376,1553.3534712653905,1604.6248073420406,1655.8606729260962,1581.341823990538,1900.6147905208973,1638.7059227573577,1701.311023768274,0.0,1511.2108993567076,1681.8726386759517,1628.7090704660338,1676.9251074692777,1717.7876146966528,1827.6312746415317,1945.6616901445582,1810.2839638258306,1669.3753238229224,1615.2649866020604,1793.6140440459637,1641.7605559986066,1720.2306334756177,1646.509906930643,1642.7096233916297,1678.0459092118326,1667.9448137373547,1681.8259692349204,1638.1143514016503,1731.1485611776366,1901.3889098815507,1600.6847473337011,1659.9151272619897
georgian,1374.9494435825613,1448.40572390389,1898.5814434599067,1512.0552651524135,1508.1675429107427,2087.384542454274,1439.7700594910573,1581.8490740033847,1468.0105163466303,1758.9985727185244,1722.9666319165653,1595.8520892306458,1506.706164519798,1432.848141892078,1567.4840433104268,1916.6138673917449,1607.3254609119174,1499.7043797099793,1374.9529222496394,1343.1202130699114,1388.7757119844155,1300.5552774976832,1777.8606685958555,1483.1916463398939,1735.952359756027,1511.2108993567076,0.0,1471.7650703391535,1378.4372931160228,1598.1491833578912,1688.5953325450032,1751.5751007130386,1852.1804287864902,1588.5334080857017,1432.256350137464,1468.6930651626856,1757.2787217564571,1452.8877706269047,1493.8308287736252,1419.1210682992273,1403.1258499229646,1500.3401959193957,1519.03336060978,1480.554065749699,1466.391265217892,1441.5232682747903,1748.2283116799317,1518.5371822012557,1500.1544461132198
italian,1038.7750359419344,1254.2509468000178,1933.875174503029,819.8415698447576,715.3284497305444,2106.431572315615,1417.589733696099,1535.2591029972762,1226.6541696488493,1748.2592680465416,1594.280108477059,1263.20728007589,1447.8104936604477,1519.2438462172197,1424.5685554647366,1881.1398671168133,1644.6613837904035,1531.0924717014268,1224.1687810200478,1188.2876610789833,1252.508170721855,1378.4885662010329,1723.4538233685903,1269.6554767647108,1543.7965719959918,1681.8726386759517,1471.7650703391535,0.0,1535.313482992479,1201.749609077187,1681.1876862798633,1652.631473032049,1805.3624865426448,1721.5927448999953,790.3687355400126,1569.0996022637112,1661.046016366119,1207.5256622911425,738.6169720946713,1234.5947613083308,1300.7183308009355,998.0330360399362,1167.0786721418974,1210.002677520527,1174.6113775510503,1690.6970295989925,1634.5281509941426,1263.8803654703383,1053.974908404669
uzbek,1451.371774770529,1551.8260614284113,1893.8173114866663,1624.2120597634782,1590.6778708340569,2115.695773043711,1452.7595385047775,1607.0578691389344,1547.0601819610083,1775.3009962365363,1705.9676178683617,1608.6182736106282,1544.5324308960162,1211.1535811063147,1593.8394918426293,1926.2679459131919,1667.9813576460592,1558.4465131357956,1471.2363228532065,1397.8683442223073,1499.189765378741,1370.6069419501996,1797.2920262392736,1525.7102321350399,1746.8187041995623,1628.7090704660338,1378.4372931160228,1535.313482992479,0.0,1584.9257641556558,1744.3498263325123,1776.877077670184,1888.4465997624022,1557.5625866696175,1511.2240414792213,1559.2409912860712,1767.4950783231582,1561.2418141713968,1580.0607804130625,1523.6071024084863,1461.616582792671,1543.3391383074213,1574.0725525875737,1553.13908173634,1590.1155173801042,1529.367142700383,1812.5664684499143,1554.5721658894277,1566.4572344364324
irish,1121.416701240703,1423.4438962181587,1862.2530029424079,1226.2371518248415,1230.3532948234263,2078.3843824672463,1599.0396400498237,1474.8369098852818,1361.0803755961872,1792.1226538178846,1576.2150869526706,1519.1585789449978,1605.3069051191464,1634.2786260847815,1578.5927706403268,1949.6440001454519,1635.4475897421694,1586.5091951228235,1428.8645253055463,1414.357897811235,1410.809831803636,1547.547053732063,1719.5695603143392,1297.0708824025512,1521.8664910908303,1676.9251074692777,1598.1491833578912,1201.749609077187,1584.9257641556558,0.0,1582.1181970920015,1577.2374944317176,1754.5617870280746,1739.469996711738,1175.3280391025219,1474.9165741591203,1601.752604168908,1393.1839653820566,1245.4362539653225,1401.7944445638145,1510.2713653765518,1240.868560748823,1188.0178026013562,1283.827880908916,1426.1066187903118,1724.5612587946114,1597.3919993428021,1293.4223711910856,1311.9191544656283
hausa,1570.0265394751775,1793.8466912872457,1774.2218606047172,1741.0002222287978,1670.1466694968701,2060.553697176142,1837.0938849274878,1622.1902062405377,1563.9006604296803,1860.0042006116944,1586.595234203482,1806.0987616473642,1866.866124265278,1723.0691421361173,1791.8590579593094,1984.810605852018,1709.4896532308014,1716.591556467136,1585.627582586154,1684.7630319366615,1711.7579370508302,1721.085305813128,1874.5440486962239,1522.6777181417397,1610.9888765506896,1717.7876146966528,1688.5953325450032,1681.1876862798633,1744.3498263325123,1582.1181970920015,0.0,1660.4276623709834,1811.1351126858394,1842.6936001281956,1627.8238178635959,1486.9933071600553,1575.883990746905,1778.0952769936757,1673.4228451793726,1784.9981832886942,1782.401133862458,1665.0743675369472,1527.945084267319,1568.4993915432492,1801.85140141374,1791.7143471827353,1750.1773251665084,1662.8548678648042,1669.9036881922548
