,english,german,arabic,french,spanish,chinese,russian,hindi,indonesian,japanese,swahili,polish,hungarian,turkish,greek,korean,tamil,finnish,basque,bosnian,swedish,lithuanian,icelandic,filipino,yoruba,amharic,georgian,italian,uzbek,irish,hausa,maori,thai,mongolian,romanian,punjabi,somali,dutch,portuguese,danish,slovenian,maltese,malagasy,javanese,albanian,armenian,khmer,kurdish,haitian creole
thai,2365.6282199471175,2336.734531103388,2251.9748709423366,2440.142365854189,2387.006870654003,2321.7829115287564,2439.6046035900686,2162.7363949296587,2118.9572782739356,2359.1707151524474,2326.4479233045654,2451.8542858543265,2526.771874938255,2403.1179926652117,2387.91333005975,2409.044859811335,2227.137875949408,2337.5954397423066,2276.9129869150333,2416.3514155824746,2403.508690447805,2277.74260604567,2389.4685074203817,2191.6015184636544,2521.3431441897023,2393.1639283217482,2373.0415589084755,2465.7808699178595,2412.8798502758073,2252.120239128753,2243.796942838967,2244.308212120777,0.0,2340.1167623013584,2388.4852391760583,2115.6993593215047,2380.133259659266,2430.2463765735824,2413.118208119092,2449.8996495129923,2498.935806653743,2344.1589206541958,2226.8724950778264,2174.99039729458,2396.163473236107,2301.7526548609108,1978.5157095473924,2361.6936614906404,2434.265174221581
mongolian,2290.455843722598,2268.134728024855,2337.82151391697,2333.855967228686,2271.6758011719617,2436.55359024327,2256.3459748950318,2284.977490754218,2261.3359086287137,2270.6478184705634,2321.569778666983,2362.5267320079606,2340.647330001138,2180.7673476119276,2322.767840925972,2341.0425461616,2348.2028300166803,2277.3605839208494,2186.563410645378,2272.3318345637626,2279.5772165926805,2230.964725020409,2313.2325141591764,2203.28828878218,2485.2127474768968,2375.179525197063,2189.1211314555553,2279.8582489796895,2136.3630632622653,2178.039272559241,2352.4881638872725,2320.1772798235343,2340.1167623013584,0.0,2263.7175107014523,2222.1385861967733,2396.9590806592714,2315.880244385759,2252.826568041629,2310.4444872837607,2348.396888571772,2324.579360117366,2309.76106959447,2296.0219447818404,2340.9503638920473,2273.6154328861885,2262.9530295829063,2347.0524631344124,2413.7939550168157
romanian,1620.564963966329,1815.7655811553047,2174.5518134138915,1415.8975331079607,1390.1318965304881,2341.140697350398,1939.8794813152317,2140.8653046208365,2057.2104498557705,2125.401503026053,2203.2295405317436,1956.2211989707812,2079.062515845411,2061.8442973502724,1925.0582702375823,2252.337000406227,2034.0220196946289,2027.6617027691518,1718.724619255016,1737.8152935393286,1858.1004940715839,1867.6738979355991,2042.134258933906,1926.9402609615586,2182.21638360205,2129.569206579833,1966.9219898723554,1319.653471430145,2181.8695048763248,1765.612377965462,2200.2563166089208,2144.682870212965,2388.4852391760583,2263.7175107014523,0.0,1963.2999658390002,2254.759939370653,1897.4146554718989,1374.6453642564022,1915.7773005139256,1869.9737178556145,1744.9459030897253,1985.5240670059354,2071.9082375990565,1830.0502512230944,2146.5135064106744,2151.1911835416436,1992.8154702758188,1690.7338878594437
punjabi,2025.4958723802163,2198.503734456805,1812.0679261051318,2202.7017127361414,1993.5885672149577,2365.5473504700653,2223.404329282304,1308.1983077904335,1901.720484538507,2139.622658425809,1978.9063255214153,2234.284470695357,2278.3740390933094,2146.3264932925786,2112.9435655274106,2345.150696486697,1707.9812967344521,1980.400779346614,1832.4310212483238,2033.6520650548182,2004.7537864331387,1941.1522163373093,2023.0873344796214,1790.6760496906822,2240.9761958260497,2091.347946917894,1984.1221401567038,2064.0771969445823,2031.9202695162558,1880.3238199651248,1824.9105718973567,1870.4678895495535,2115.6993593215047,2222.1385861967733,1963.2999658390002,0.0,1957.3733260029635,2264.5873956742944,1992.7474614383193,2225.7702053389007,2170.9326698155564,1955.81426689111,1790.767723401063,1906.2886619929889,2281.2476062803808,2092.644504919879,2023.921914195591,2108.824511168344,2173.149010867294
somali,2289.263544339389,2378.6795078168025,2014.6032601930742,2397.7798498009925,2197.5156547944157,2444.0796533019984,2423.1723493992376,2078.599059633238,2167.5646806963537,2378.252444066179,2139.084569380715,2422.9082702103524,2463.1239707518157,2334.4469694365425,2296.73739125251,2441.4817031588827,2204.219425876554,2278.5383761161547,2147.0911251714633,2350.933104430819,2276.243224574349,2235.2658014396934,2293.445844225045,2090.4387207227314,2311.185327683428,2259.759369662835,2218.9492299890903,2252.4195274326953,2206.4720475928416,2157.4220339258864,1998.3581821538123,2181.7564873071647,2380.133259659266,2396.9590806592714,2254.759939370653,1957.3733260029635,0.0,2366.2109069470844,2192.8671764279006,2380.9134220754986,2401.4887337365917,2227.8109540490773,2080.6503718200397,2168.132279536359,2414.401780258157,2331.6722839250633,2296.2211146319223,2313.9695942356866,2397.176329506847
dutch,1538.3585781844176,1158.7148310543323,2403.7211394940514,1735.306445059253,1826.4463588695887,2459.202025825193,2128.962016506674,2235.729787925607,2094.7230124884086,2229.258429875487,2380.1481112363685,2116.827969927919,2153.275312412563,2213.8616037615698,2139.059357055633,2315.0790677208543,2287.9143718561577,2092.369066672374,1990.1249214186637,1961.4087025955164,1532.1044624834938,2029.4388951365252,1867.679913189057,2165.583485569558,2281.694730675155,2185.0540099527607,2072.074181398033,1806.600292083516,2284.8166589384855,1905.6248845971734,2415.512270313206,2369.017656681676,2430.2463765735824,2315.880244385759,1897.4146554718989,2264.5873956742944,2366.2109069470844,0.0,1884.498946450318,1422.6415168730928,2010.2770708259798,1989.661063494652,2076.611747373857,2074.110802069615,1988.4481279362813,2287.9862730324435,2186.5422539293277,1976.3442006946127,1873.3209996002365
portuguese,1447.555565241432,1880.3017631096377,2198.1178201305356,1199.9936377600739,761.3424653896029,2399.6443528363257,1977.6450911477857,2077.8778477496817,2075.17882908781,2097.570587760369,2193.0907641865856,1966.474180482265,2081.161070082604,2104.9914723866473,1863.2204419026787,2242.7088962479797,2097.544974317534,2039.5510794759646,1635.5951561582506,1858.8688536013467,1855.7131291855153,1941.017966500396,2008.8376431679349,1903.738103119014,2198.5373219846147,2188.3395920211187,1994.8545691397421,1002.7806625123601,2182.010887692339,1718.3229603539316,2184.3330437172585,2170.173306139925,2413.118208119092,2252.826568041629,1374.6453642564022,1992.7474614383193,2192.8671764279006,1884.498946450318,0.0,1892.3922941766912,1927.7473917576744,1678.3157179627538,1946.6758445204564,2047.5621853163327,1880.7159008288359,2256.916593534363,2144.074339021866,2039.8895074970976,1601.3553331899366
danish,1539.8515963953082,1412.0408805544575,2399.624195856253,1750.5774684006992,1871.0771385111018,2544.9807950511977,2106.6445073330387,2253.0184707212593,2189.882206225674,2233.451072596553,2349.065095631323,2102.43107300562,2140.517925634033,2212.3312248644593,2142.4989456063295,2315.336847390546,2281.1304969491443,2063.2899431691985,1971.8426841746164,1971.820666972754,1019.1252568824584,2043.8389756394267,1595.68313793749,2162.1251876433344,2278.479951753496,2213.1201368702605,2096.4511575109073,1816.721740741954,2353.0547123670603,1907.3685250921442,2410.35288960711,2369.318639303266,2449.8996495129923,2310.4444872837607,1915.7773005139256,2225.7702053389007,2380.9134220754986,1422.6415168730928,1892.3922941766912,0.0,2012.1531518433294,1975.0546175360823,2128.731073722334,2138.085427935464,2005.6935247757553,2240.5202130451257,2237.060032572868,2060.7530396410702,1898.0412453136737
slovenian,1977.930763217819,2028.4729275361392,2402.7700339004164,1965.20719157067,1926.213235929749,2475.1466009085984,1538.5927291123387,2263.73535363225,2211.3660107655746,2220.7217521938287,2291.678179024037,1615.7039628437283,2046.9587629677856,2205.6196466948727,2038.9224664925207,2354.216927825735,2189.8589625440604,2036.7959399269757,1918.6973589992044,1040.6098938794169,1997.4899897852208,1816.2654711280068,2100.83971175775,2163.457807544595,2286.751051372358,2242.413760343896,2133.768600213085,1890.8087260087968,2200.064964762837,2046.0992774628103,2370.5552089118232,2290.2398556717444,2498.935806653743,2348.396888571772,1869.9737178556145,2170.9326698155564,2401.4887337365917,2010.2770708259798,1927.7473917576744,2012.1531518433294,0.0,2122.5063601604243,2183.4244640636753,2191.654867072804,2094.5575266333144,2282.974440551902,2210.407974934526,2074.7050957793417,2011.7615676892135
maltese,1551.9938244275834,1952.349691410173,1974.4420910837289,1752.9131922249228,1699.156323742987,2390.5372766634423,2185.871720980536,2165.5446523084433,2063.5019753393435,2132.7699256256305,2154.8143255936484,2119.258897562728,2225.038635991508,2201.339582318285,2113.6307965233013,2327.880137347358,2056.629194474348,2086.8094832193233,1807.6116725203412,1947.3185222684012,1939.721571058192,2052.2896973979455,2089.876849072935,1923.3082939499866,2229.5020826583986,2144.7026071496234,2067.1757176228093,1585.7241635943874,2196.4549755471485,1790.5699090884193,2171.1893483579015,2209.046815133578,2344.1589206541958,2324.579360117366,1744.9459030897253,1955.81426689111,2227.8109540490773,1989.661063494652,1678.3157179627538,1975.0546175360823,2122.5063601604243,0.0,1992.4261424867761,2025.6612232365605,1954.2872431329736,2292.4318141409785,2198.745750598578,2070.716245448619,1780.2151509888433
malagasy,1789.3638319396357,2125.8776306551886,2058.568699406406,2078.0624702473588,1947.3769220442912,2401.748215007246,2149.1584497447593,1936.707074307991,2005.7911554503642,2203.5268012970914,2127.1936607662337,2173.3631271154904,2224.140558159986,2205.821450431388,2081.059285176227,2312.046089696429,1911.0873795355644,2065.2538309204147,1914.2258089383827,2059.0489125647246,1987.7132225068824,2032.5017211735674,2039.9134698676007,1786.919650868383,2142.7514028914475,2149.2022380275907,2079.867879561203,1933.5926524047418,2141.7715652709794,1843.4183952616709,1957.8395555850634,2011.1860048851038,2226.8724950778264,2309.76106959447,1985.5240670059354,1790.767723401063,2080.6503718200397,2076.611747373857,1946.6758445204564,2128.731073722334,2183.4244640636753,1992.4261424867761,0.0,1924.7707899941718,2252.050370937048,2161.667610536846,2019.9733936244138,2128.1398343049755,2042.6926927501886
javanese,1948.703262363981,2057.5790632315393,2149.8414590064353,2078.5616106034995,2015.3607085403944,2310.129819149831,2284.742325161501,2064.9415692573657,1293.565575521063,2170.7237291761,2088.2708896218514,2213.3500848634226,2260.3402894687765,2183.624900029869,2206.887401913686,2199.967831840873,1984.3146453517022,2131.9862522446447,1978.7106516030024,2109.6474607053215,2061.8270108925744,2081.5380210063813,2130.1487379301293,1787.3115127489916,2239.0223928580635,2196.6637004458444,2126.535195382967,2052.3154732916532,2234.4696198256115,1974.159532764608,2057.783348665353,2058.0615646170686,2174.99039729458,2296.0219447818404,2071.9082375990565,1906.2886619929889,2168.132279536359,2074.110802069615,2047.5621853163327,2138.085427935464,2191.654867072804,2025.6612232365605,1924.7707899941718,0.0,2189.4869054442484,2202.433796955301,2064.983713550187,2138.8756442660856,2104.8280775733765
albanian,1924.7551634692777,1962.4596844558037,2329.5892102858097,1755.2445503222684,1850.7307700979131,2432.7280538938057,2149.567411725548,2282.9235362061722,2175.253665319552,2220.4820842518334,2331.469610229523,2204.568141667394,2211.710108610794,2172.9146808848836,1995.8174685572299,2381.3207144701187,2290.04294027517,2197.005596123108,1942.0453342731096,2036.0073099005872,2109.934269146714,2030.2247820811122,2187.417330823722,2239.8594213130777,2361.1815932651834,2194.929777445169,2089.530126592087,1835.6272927961302,2319.173196378635,2037.2368235445758,2359.075186101705,2339.79398614516,2396.163473236107,2340.9503638920473,1830.0502512230944,2281.2476062803808,2414.401780258157,1988.4481279362813,1880.7159008288359,2005.6935247757553,2094.5575266333144,1954.2872431329736,2252.050370937048,2189.4869054442484,0.0,2261.904871208437,2244.5494371151817,2060.0479871056664,1963.507876897001
armenian,2238.7895091221744,2162.118607278607,2184.5239304917773,2253.03055423415,2231.9729885920488,2463.9308247220024,2163.461392713967,2160.9482557677293,2186.398909741089,2296.2807621058373,2341.39819404194,2334.9835912112017,2318.0549180495814,2231.215362077183,2242.958934893291,2389.3772811765625,2196.9871879214265,2178.664936402228,2101.6023717234634,2233.1823494398573,2218.2700652573108,2123.0270094456255,2219.2062709644424,2193.827210804877,2491.69866550326,2278.8636565051306,2055.891091997261,2212.7822010028635,2220.517745425973,2193.658638987761,2262.5457483051546,2178.80368967335,2301.7526548609108,2273.6154328861885,2146.5135064106744,2092.644504919879,2331.6722839250633,2287.9862730324435,2256.916593534363,2240.5202130451257,2282.974440551902,2292.4318141409785,2161.667610536846,2202.433796955301,2261.904871208437,0.0,2203.101912861338,2323.4778593991573,2249.1421736825732
khmer,2045.0940203520847,2121.498169186629,2301.1760052872974,2184.9495569230885,2098.8205226896525,2402.3782666676434,2267.5864260235653,2106.838152097987,2143.8039261562094,2204.120091951905,2205.75575327567,2309.225509909997,2325.8056184590155,2296.288311196999,2224.2785260258884,2306.31858415391,2140.2362293681053,2221.179505544071,2106.646664873677,2241.4774731967595,2228.2675673946824,2246.4061365745474,2261.8665691774986,2083.422579515801,2319.6127067656744,2319.8186938408326,2174.5569010180634,2183.221738398821,2280.180581325088,2032.9157810777308,2184.373854764054,2139.3204128687807,1978.5157095473924,2262.9530295829063,2151.1911835416436,2023.921914195591,2296.2211146319223,2186.5422539293277,2144.074339021866,2237.060032572868,2210.407974934526,2198.745750598578,2019.9733936244138,2064.983713550187,2244.5494371151817,2203.101912861338,0.0,2213.0211514895195,2211.8659288060185
kurdish,1901.347462019101,1941.383019256827,2302.3020644287762,1957.265898682146,2006.2123277028566,2373.567727978078,2224.4411820992527,2209.931961693925,2154.1516392918365,2217.8043420096083,2261.234701761289,2207.858825234323,2302.9547013602228,2097.209306700658,2143.180056757661,2356.897571224497,2142.459831027416,2221.962967914408,2052.9306039199123,1989.1614664767117,2129.8567844994654,2072.1304330498247,2123.413599852745,2205.1190592706434,2244.3216735789388,2054.4998905398793,2094.982027347982,2055.2551489345433,2171.0417994521713,1972.69879997695,2223.9142507752317,2238.470516709888,2361.6936614906404,2347.0524631344124,1992.8154702758188,2108.824511168344,2313.9695942356866,1976.3442006946127,2039.8895074970976,2060.7530396410702,2074.7050957793417,2070.716245448619,2128.1398343049755,2138.8756442660856,2060.0479871056664,2323.4778593991573,2213.0211514895195,0.0,2092.493332039186
haitian creole,1507.7658834566982,1875.314607020611,2385.0733050158924,1256.0469660519145,1594.180892192675,2455.0412765561096,2120.7928224429697,2249.5471783642965,2149.861549102404,2146.140859522815,2304.0846582511467,2093.4400865179177,2185.0961848349352,2212.8499122244734,2087.585875133012,2257.502306856646,2158.5119037948534,2147.1752980077104,1886.6676690009228,1901.611514712776,1938.1649164636942,2099.701615955563,2163.5005666796224,2042.319047122175,2204.4719765099458,2226.5524460167176,2167.734828526319,1515.3572860765498,2287.4064505327256,1862.0357833141825,2312.6661985093197,2300.997334189481,2434.265174221581,2413.7939550168157,1690.7338878594437,2173.149010867294,2397.176329506847,1873.3209996002365,1601.3553331899366,1898.0412453136737,2011.7615676892135,1780.2151509888433,2042.6926927501886,2104.8280775733765,1963.507876897001,2249.1421736825732,2211.8659288060185,2092.493332039186,0.0
