,english,german,arabic,french,spanish,chinese,russian,hindi,indonesian,japanese,swahili,polish,hungarian,turkish,greek,korean,tamil,finnish,basque,bosnian,swedish,lithuanian,icelandic,filipino,yoruba,amharic,georgian,italian,uzbek,irish,hausa,maori,thai,mongolian,romanian,punjabi,somali,dutch,portuguese,danish,slovenian,maltese,malagasy,javanese,albanian,armenian,khmer,kurdish,haitian creole
romanian,1182.9959374330406,1630.2824026660662,2154.5292436101677,1074.5378907924971,1080.2975131266653,2335.237775368535,1829.1044582096467,2102.96373497646,1820.755149114209,2137.397292944074,2090.520638021508,1846.8714319924604,2009.0959058307408,2017.2646340858441,1895.3516340166452,2253.8388919578247,1920.6720647360096,1931.196899600661,1590.9643791765197,1584.9334535815697,1651.973286157274,1685.823933596155,1969.107444287093,1850.1587335340664,2075.332628217843,1999.2822435590197,1809.4739002521726,1044.8256803438928,2025.4466358254897,1593.7827078355008,2103.9515753153223,2100.9197934319914,2299.069703091769,2178.672296210539,0.0,1914.56454930644,2180.647567410072,1649.4837247819535,1045.2356708349291,1631.5948749875124,1707.882366430718,1386.5926533109691,1674.7494218225886,1806.262909274634,1634.731395580573,2060.033240434322,2028.5901826059621,1814.3194842182277,1383.4197234114679
punjabi,1932.0444601901222,2170.857337271733,1849.0483191602111,2126.4369660400275,2022.5353952048156,2367.6001788982117,2168.1581377408393,1424.3814347574644,1871.2737593074332,2128.6772286015917,1876.3526519984496,2199.450801184991,2296.9626480856746,2145.0394237089135,2105.721679644903,2316.9726485912443,1706.9446181695362,1974.5683962588075,1757.1223574903674,1992.9774055823561,1975.9440299944295,1929.3672070398984,1981.9043378938513,1742.0628522351785,2272.3600250653535,2093.841018157774,1902.4196452208132,2032.8424128579445,1988.8061937451332,1865.4664590580112,1797.8696706135436,1864.2388134211083,2172.4648584115603,2123.720027034103,1914.56454930644,0.0,1925.7104778580813,2170.0866036288658,1985.7949523922452,2140.0013406624566,2158.3517904178307,1974.5964138562895,1802.1047320189066,1873.0401701918045,2177.0269840844717,1993.8989770276858,1960.4987704714558,2040.5109772578917,2099.879649607323
somali,2201.854610194739,2326.8021196898153,2074.5614406964437,2247.8943456093934,2166.984968641954,2326.406234340131,2367.8983934700605,2084.150467116362,2119.9256473978967,2331.7085964629237,2103.7228335052396,2344.554710969399,2386.8017566525477,2332.8668791807995,2228.636388129246,2299.4100852390516,2169.2630208749943,2226.430790734772,2071.5319622434213,2227.1577476659886,2238.7932833674,2157.0233094262835,2253.3178905995414,2000.2381157742063,2275.6659138411956,2228.028215491252,2164.325752257056,2183.448451286289,2149.5682407701906,2062.9719640602198,1945.7094287048592,2185.5843664475997,2275.0877681641014,2256.3667472368406,2180.647567410072,1925.7104778580813,0.0,2285.4509482389913,2156.2794495226317,2277.906080690492,2329.855793732768,2249.455310442867,2039.8655255330402,2123.2113844464625,2327.5586760891615,2235.6828276100573,2156.09519359453,2228.9636850842803,2239.119393576407
dutch,1364.9847390342625,1138.5615167964443,2362.989007248613,1558.7477288893535,1640.0931903077214,2351.9098506952005,1977.269501289929,2158.3616521973745,1902.8867857199398,2211.128574212467,2310.8783991831506,1978.2197928485346,2065.40826243208,2103.184571471972,2018.8498029728291,2258.7543831867865,2210.498844525505,2083.089872666606,1886.860074856917,1813.1541228793017,1420.0915269325656,1870.62452833171,1860.3232348718439,2079.267661383916,2156.3838660229185,2070.590810013808,1989.9412299912203,1623.246010702623,2153.16684424021,1814.734156350451,2322.16640223416,2210.924694588632,2363.5868696469342,2195.1636589511254,1649.4837247819535,2170.0866036288658,2285.4509482389913,0.0,1662.7481754884752,1308.301941247143,1875.3458201264602,1837.3954003677563,1877.3330908676035,1898.4744235259402,1859.73787237545,2188.927116548615,2125.3509836398835,1851.4921807419964,1698.1487939281321
portuguese,1070.7842455568666,1683.047308516558,2238.5746834532183,998.1532604250115,600.8340163775188,2333.408813498571,1899.1247465824283,2073.460146031721,1839.521085998755,2091.181462986329,2121.4014340743897,1879.37276830665,1996.0856121384663,2096.1056857024155,1810.569682536946,2173.7561566520594,2028.1511343930258,1997.1371783138418,1538.7612361446616,1591.3153159828798,1686.2060810180938,1770.5670977162922,2006.7273322653612,1834.1061921901962,2050.4725458575467,2076.892587633283,1868.7080312438263,831.0591886525609,2038.8412424480177,1594.9198388154514,2119.558963850426,2103.855135524257,2317.647974535491,2155.72409293424,1045.2356708349291,1985.7949523922452,2156.2794495226317,1662.7481754884752,0.0,1642.2975224064553,1727.9274743200604,1358.2144955975552,1647.9746460594592,1815.5170597474785,1662.5705336215026,2095.702533302466,2010.1310945092232,1857.2400505628398,1318.9074097986409
danish,1343.4620210814655,1274.2239692393687,2304.2545375875934,1558.207683143817,1676.0411904227658,2372.522191153697,1988.5134115982323,2164.830725472017,1976.3375424820088,2145.7543255885275,2270.878967600193,2008.561906484593,2025.4757942584922,2074.7037733365682,2032.2509157099323,2263.1277294043766,2162.9687489684247,2046.974126530081,1866.6769373016934,1771.5866595885755,1002.4369500328589,1852.9542225944783,1633.1795396515058,2007.0749709064125,2095.315180547565,2074.596427940447,1913.7640259364741,1588.2011344651546,2131.2543623258243,1768.2525342146396,2271.28231998029,2254.387136815219,2342.1809323094726,2166.752189712975,1631.5948749875124,2140.0013406624566,2277.906080690492,1308.301941247143,1642.2975224064553,0.0,1830.6153884444182,1707.1397957313084,1811.0890030638902,1873.9644752068402,1809.008347028418,2119.4539918777637,2055.7946204223076,1881.4471664541213,1653.3110754273505
slovenian,1756.9830336802736,1896.605072448181,2394.7344283445204,1813.192554701177,1749.3282672311311,2381.565901123135,1495.425445117455,2195.2645899656764,2040.497853420916,2218.072129428881,2264.655732169047,1616.4207914903961,2001.1533408739094,2184.839292078326,1909.608665017428,2272.9766233321247,2200.1142304207406,2010.9771055954468,1832.241029367719,954.7878714847607,1884.132173946946,1713.9917564038572,2090.866682704879,2099.9364206260984,2165.1351444358643,2143.0484470695133,1976.0161119478607,1701.8231267710012,2085.5514039752134,1926.3595122141842,2328.5788280294582,2301.6649731751004,2419.66775757865,2246.8804764391816,1707.882366430718,2158.3517904178307,2329.855793732768,1875.3458201264602,1727.9274743200604,1830.6153884444182,0.0,1903.3163521435438,1967.9583504089867,2009.5204381504561,1942.581659628043,2186.7013647419785,2135.855961404943,1941.6578477451349,1825.5645618888493
maltese,1227.4097217023786,1798.7634070001545,2108.088496199281,1383.8483212150045,1381.5808494876876,2372.538389338343,2043.5684706247182,2198.690396391897,1885.1573210462052,2092.9443064213706,2079.980184196138,2002.5850921320653,2167.507295256943,2125.976928000854,1985.5854963575991,2319.9520626066,2006.1525930167536,2048.948711046242,1689.8140190660204,1733.5967946243322,1787.5443144802362,1860.3350755467713,2011.4999509315771,1903.483400217495,2096.9837419678292,2040.7915552490254,1885.6196419757082,1234.9043833674962,2039.646271489943,1666.8290787159608,2163.2845571574526,2163.9595586947435,2331.501370554518,2186.888315360562,1386.5926533109691,1974.5964138562895,2249.455310442867,1837.3954003677563,1358.2144955975552,1707.1397957313084,1903.3163521435438,0.0,1670.9197830736882,1824.2802611890238,1770.3890861378482,2174.0438821068255,2067.5703510136564,1878.4061736088008,1478.373733905371
malagasy,1240.901780334736,1857.076779103638,2139.8750436632135,1670.4035733470346,1675.8261229644102,2316.1776512504016,2100.287981754712,1934.3403728168073,1896.5196396057588,2081.763584630247,2059.2299278372157,2051.7864153774576,2201.3509091056244,2169.665967616331,2039.8382298668503,2234.3108794493915,1826.1735313691543,1998.4672854651067,1768.0850627972375,1780.5693322529346,1791.038357979962,1920.429459843438,1923.7793205022035,1676.1923502797408,1987.4494280471754,2030.1876133162093,1921.4487128208814,1592.3913381520915,2042.9729636019986,1518.1585362333303,1912.8782076748705,1981.5466879635703,2194.487105620267,2170.4822155871725,1674.7494218225886,1802.1047320189066,2039.8655255330402,1877.3330908676035,1647.9746460594592,1811.0890030638902,1967.9583504089867,1670.9197830736882,0.0,1774.153102824542,2034.3000119253995,2068.741023251922,1888.9600756603097,1887.8461872147795,1682.3550476000385
javanese,1640.1568678356705,1875.4593616964216,2106.9341983624954,1794.5970149904742,1861.3814841420249,2260.7627866640028,2128.518712401023,2051.9835997758314,1300.8996964061369,2080.8737182990803,2000.9490629356017,2094.5262408633985,2181.8728356159436,2147.430283100087,2090.387002132267,2150.7010288228626,1935.7644678617044,2017.212349477075,1824.5145287029475,1870.7532402577237,1857.4669492271223,1895.18737276657,2010.8517263301032,1685.1442389581703,2074.0160302024415,2079.196351835339,2004.0274723761154,1784.5515208667568,2104.124307388627,1843.8473026509819,2015.094160725261,2019.4920654952816,2131.0829115489755,2103.635374567975,1806.262909274634,1873.0401701918045,2123.2113844464625,1898.4744235259402,1815.5170597474785,1873.9644752068402,2009.5204381504561,1824.2802611890238,1774.153102824542,0.0,1968.7322824077687,2066.2605160022936,1988.093265533221,1920.9332122453259,1805.0528282705432
albanian,1674.0665551351358,1853.2296563408127,2322.225293686829,1636.7851708884405,1675.280239297703,2359.8421971781486,2016.7378282284294,2221.332824286786,1977.3484496693468,2196.8863265330856,2251.5601175726974,2070.503883226977,2138.9441026373893,2126.3832101054463,1933.076159493807,2302.1865486683228,2193.7055901535728,2119.4756983954203,1852.8046496888824,1867.8006653431107,1906.3942670000538,1885.185088255034,2157.3204133167233,2145.4576782191716,2188.2162677649267,2091.5575605245253,1951.8048520379702,1640.066415387162,2175.7111296230205,1907.2383332601198,2303.2934861386525,2235.3390489008275,2344.670611974385,2254.1852330167326,1634.731395580573,2177.0269840844717,2327.5586760891615,1859.73787237545,1662.5705336215026,1809.008347028418,1942.581659628043,1770.3890861378482,2034.3000119253995,1968.7322824077687,0.0,2141.6135912913946,2128.7169758294854,1922.3897741314681,1745.063302752494
armenian,2099.7518580514534,2108.450202809961,2181.007956455327,2151.7744182131073,2100.7175796678152,2428.32704931755,2102.7663938043725,2042.089849457293,2087.2475667514605,2201.9906389101952,2262.5487216032707,2287.496146201806,2249.130822514842,2232.0036285625583,2133.8330715975967,2317.7646636407735,2063.3942631747364,2097.629701933134,1992.156470829076,2125.9891967179483,2113.662114174839,2043.5113373042366,2180.4005414831113,2074.0426415689194,2366.3650187541703,2241.802839523302,1972.0979760765197,2105.1954865205676,2159.801946642178,2085.274499418219,2180.97894172041,2131.720985938406,2270.515748171468,2179.2131154525377,2060.033240434322,1993.8989770276858,2235.6828276100573,2188.927116548615,2095.702533302466,2119.4539918777637,2186.7013647419785,2174.0438821068255,2068.741023251922,2066.2605160022936,2141.6135912913946,0.0,2113.100853402448,2257.1503918036765,2090.4136326208563
khmer,1858.9418389885834,2048.4927783210696,2235.3883309855046,2028.388598071977,2041.2044723534718,2369.3211666036614,2221.5684692033933,2044.9751103692079,2047.0419734755956,2194.830328483822,2176.1528321341625,2211.4374669756694,2239.9167119619606,2286.5867510953763,2128.367713459833,2252.7323944337077,2028.945157611269,2143.04222359126,2045.4326465052309,2078.3436422365994,2055.3031581481087,2144.7019608244555,2135.612608146812,1955.821437690299,2183.510037679746,2236.2113466578326,2133.8225084912133,1992.0367496111567,2206.1186774658067,1855.649086098663,2090.2995793503337,2074.9452307426172,1998.413808993905,2190.097610169141,2028.5901826059621,1960.4987704714558,2156.09519359453,2125.3509836398835,2010.1310945092232,2055.7946204223076,2135.855961404943,2067.5703510136564,1888.9600756603097,1988.093265533221,2128.7169758294854,2113.100853402448,0.0,2121.793320958087,2022.975452054209
kurdish,1701.6881817157268,1883.7121581012184,2233.425721911993,1806.0430498422995,1848.5556514321124,2285.3867928131967,2156.2300568430596,2187.1939504138504,1938.375350542943,2152.7523610275575,2149.3866765286766,2113.0066961929447,2181.456250502015,2079.614844315973,2067.603579321104,2281.5668614391175,2126.29651646772,2127.9091095474337,1902.3882392353537,1871.0817115269926,1976.4856244836326,1899.1935516501687,2079.095725395118,2072.486206799647,2108.483555368783,1943.7141334812427,1976.3880789573652,1834.9503548922928,2057.372605949237,1856.8857654739902,2158.1043581656018,2182.418879486942,2284.649989497681,2256.1664308482455,1814.3194842182277,2040.5109772578917,2228.9636850842803,1851.4921807419964,1857.2400505628398,1881.4471664541213,1941.6578477451349,1878.4061736088008,1887.8461872147795,1920.9332122453259,1922.3897741314681,2257.1503918036765,2121.793320958087,0.0,1869.7071568190293
haitian creole,1199.7511366704327,1740.4209896612178,2310.67576631704,1068.0297802385667,1333.2348124177668,2378.8973235518843,1926.2262707233615,2174.4309622451533,1905.1615020827437,2097.4860587277813,2179.491506708805,1937.7691871710936,2100.517471407641,2103.4965556844545,1951.3626557629452,2216.6393414753547,2119.4231454456126,2038.7389712076474,1704.404580063494,1717.4280360681428,1760.532504240969,1831.9806126061148,2065.9413905448,1867.670965182935,2055.3307403558124,2033.9929372320746,1942.8361400665076,1268.497058902112,2095.417118054894,1681.6151616956645,2184.618640666888,2192.672630590515,2321.198755954755,2297.7254822940718,1383.4197234114679,2099.879649607323,2239.119393576407,1698.1487939281321,1318.9074097986409,1653.3110754273505,1825.5645618888493,1478.373733905371,1682.3550476000385,1805.0528282705432,1745.063302752494,2090.4136326208563,2022.975452054209,1869.7071568190293,0.0
