,english,german,arabic,french,spanish,chinese,russian,hindi,indonesian,japanese,swahili,polish,hungarian,turkish,greek,korean,tamil,finnish,basque,bosnian,swedish,lithuanian,icelandic,filipino,yoruba,amharic,georgian,italian,uzbek,irish,hausa,maori,thai,mongolian,romanian,punjabi,somali,dutch,portuguese,danish,slovenian,maltese,malagasy,javanese,albanian,armenian,khmer,kurdish,haitian creole
swahili,1606.8290253438784,1824.2947827285748,1832.295359981544,1689.6233917332022,1631.2818801168376,2070.208127427598,1819.8236286680856,1757.4774197193224,1581.4856564601075,1917.7580836050088,0.0,1863.6306993567043,1933.9696820692477,1755.0038340982355,1791.5865270131683,2057.0941443796687,1712.5761212314867,1765.4722167438429,1623.2376889831366,1721.5143508834424,1768.442221331835,1735.5770816433076,1906.479494329847,1521.442524800107,1718.6137959762339,1739.5018532551373,1741.3533290208236,1633.8011050796952,1739.6049897555502,1605.7248958593677,1574.7377597272869,1632.8903996917304,1840.3266851583905,1870.808554396821,1605.2971647769284,1623.0151601809996,1654.1083470666722,1881.6520030443805,1608.2613999147216,1822.9956453226587,1805.0508555815009,1616.9149946360697,1522.4552059986872,1546.3720855160088,1718.0172178523662,1846.6127817623826,1718.603495751782,1615.3675365663566,1704.858116597168
polish,1460.906369720515,1563.207704203626,2069.243675345218,1496.6288404215143,1422.9314731765562,2220.887178024035,1274.0772655445535,1804.8291473416662,1605.984692292319,1988.7313648330028,1863.6306993567043,0.0,1635.6220144473266,1715.7057099188175,1652.8987083385823,2048.9569152008817,1861.7215085154996,1684.2997394118318,1533.0580087770536,1253.841340975635,1553.9800713378124,1471.2529452414426,1883.1460037655593,1623.6524186153024,1843.862073180642,1838.1719017133373,1677.252864777235,1406.8835151343842,1704.7577485262432,1604.062261566851,1865.245531541131,1852.8667813915542,2000.9589384256203,1909.9093410540167,1401.297674405191,1819.4515612588407,1934.6875225399478,1534.5214799022785,1446.2942999726592,1537.7994786837519,1278.6076700529484,1553.0603438498163,1548.545272902939,1622.8643715587802,1533.8906906894172,1838.8868479980802,1844.4452461629373,1606.7849331837194,1472.6516622902805
hungarian,1470.620938721205,1511.368518906185,2072.3220354977616,1578.8293362315017,1538.810028228633,2254.567615179943,1614.5078925284067,1805.0688785473044,1615.6150596789869,1966.9462920640833,1933.9696820692477,1635.6220144473266,0.0,1637.2780819283469,1664.8681855548593,2052.0318322258977,1782.0784154706907,1551.0673232902661,1466.8495692118058,1420.5029842575018,1481.27063642211,1461.4357948659422,1758.1088090456888,1678.8406721200734,1823.1154500885418,1818.1277289269087,1645.3787950323826,1521.2417147493807,1675.9039595638496,1663.455844143463,1901.0619241919155,1908.8359284283856,2049.0660907772317,1797.5408347647578,1523.1257519984435,1821.605812532125,1944.3961171069475,1483.0526541524926,1547.1734017316032,1458.1710532900984,1469.2019990506276,1610.8640072081275,1606.0534084811939,1659.2374702467273,1586.9626942824164,1697.0348098643083,1858.0354832595174,1643.6859382662,1566.2864884261762
turkish,1568.5848461580997,1663.2110882344793,1924.495322356107,1629.8287531611797,1596.3928297285581,2153.482482331445,1643.431168650049,1765.7259456893755,1586.4012353717746,1911.589614654569,1755.0038340982355,1715.7057099188175,1637.2780819283469,0.0,1683.2024806973338,2044.0847760276051,1705.7790424351529,1627.8851691942866,1505.56188925969,1531.3954640023844,1569.4223962176902,1546.8057788747353,1826.3740771308417,1633.0397981898348,1804.8200736945598,1625.6857657052685,1536.1445543340983,1590.0541211094994,1306.2749713520784,1710.7538467792635,1782.9801437447315,1873.3453207954883,1954.5942347914254,1713.9185708747912,1548.259532817229,1672.2929576631996,1861.0508664592776,1628.1712008814825,1620.0102664992194,1600.7411724367114,1587.4572058692827,1626.5295506904813,1664.6619990217955,1622.3369154129675,1595.7297841011552,1659.7697782588148,1834.1878553171541,1551.003305580179,1565.0666196189763
greek,1539.4210565415453,1638.9230206818531,1980.1164532111982,1563.5875883381054,1482.6154415861704,2186.0300630765983,1596.451730829091,1796.7631812385132,1602.3518905909202,1882.806142004562,1791.5865270131683,1652.8987083385823,1664.8681855548593,1683.2024806973338,0.0,2054.6323604731083,1764.6096842534032,1644.186114699417,1526.2731231883224,1532.876047249259,1594.4549999735539,1512.3374191120806,1859.6725419664956,1617.2898923904115,1766.3873317629657,1712.9777976831413,1612.1488320343356,1471.3438123553449,1657.5477251688847,1653.0062239221634,1856.0746261307988,1775.5471466065876,1969.1314072464372,1850.796222611877,1530.258842276405,1751.8582872759262,1903.7400562681714,1606.6592403153481,1490.2007328230518,1591.1259517409662,1555.2848425982938,1594.0371664613012,1617.9118621314958,1629.0324171424058,1563.3820746023982,1752.6432704001525,1799.1910293522467,1643.3068812885767,1568.0745252656104
korean,1889.8176806918152,2000.0996193543908,2235.985375760839,1983.766387080816,1998.141277541291,1689.3446778298337,2077.683317908848,2026.292793482739,1983.9961332651712,1577.235009443415,2057.0941443796687,2048.9569152008817,2052.0318322258977,2044.0847760276051,2054.6323604731083,0.0,2096.2279619693086,2007.4629615997437,1968.4202019431257,1988.7383780159587,2000.5279217319508,2013.070720332666,2013.6276349209425,1921.4993945666258,2047.4747568770072,2047.889566752444,2058.311413584901,2005.2756597239645,2053.1874523667448,2033.1280336762322,2085.6701294835757,2106.101792930508,2085.992979560098,2022.8533844980595,2032.2236265412446,2040.7478119080122,2154.0237089746797,1985.1858372713975,1983.657542441889,1988.9711403522597,2026.3844938298566,2064.9110276146575,2039.4091554036356,2004.959761606291,2073.6303376003243,2085.1878044174846,2035.1590797536503,2040.2492002994888,1974.215236152886
tamil,1484.5629660001205,1755.3348972327904,1818.4935544467141,1716.2935637205771,1666.4491920887106,2200.536474831854,1775.777697352188,1494.467889517498,1585.0561872772628,1953.236188775569,1712.5761212314867,1861.7215085154996,1782.0784154706907,1705.7790424351529,1764.6096842534032,2096.2279619693086,0.0,1636.9175291316972,1553.5486753752944,1613.7558640874706,1619.199533092989,1646.993910416243,1784.7130186830602,1493.2743327439373,1792.7547931330573,1718.689268385873,1661.7518179041517,1666.6389615146588,1734.996634211013,1599.650703646862,1648.9451253145767,1660.204139839399,1843.4329531584387,1877.6634373296774,1631.059621713045,1370.6259349599775,1815.3738546213574,1722.4955281513053,1671.353099154169,1706.7877077948817,1727.1389625210966,1619.897277315009,1514.8566758211696,1580.1227564630374,1774.0068236745658,1729.6016984381206,1758.0458647134785,1688.2195953779494,1682.857263668879
finnish,1529.4391273399465,1521.3171347699604,1910.318192925048,1649.8881337085866,1612.5495023674887,2158.43402688569,1647.8555234114228,1726.2277455520648,1600.558336539686,1859.7135989135088,1765.4722167438429,1684.2997394118318,1551.0673232902661,1627.8851691942866,1644.186114699417,2007.4629615997437,1636.9175291316972,0.0,1438.2585169793986,1514.083465000613,1422.8890797842027,1452.710950661916,1697.298941262156,1593.8267231962052,1806.8690653106635,1696.506954905292,1558.8539127043366,1567.7504009430495,1662.9616860765175,1661.3900011909636,1756.1687900913507,1780.3158984556069,1983.5622739913513,1777.3375804234174,1559.6155292430017,1647.0992115907286,1880.9651832676943,1551.5468142038012,1610.6605531355606,1466.9613200806646,1556.427052358674,1597.65495145475,1601.8128674632549,1631.5843137511788,1628.6695795422593,1669.1637723872416,1820.432170965854,1625.2735105213512,1594.7986831287863
basque,1262.533116095154,1440.675544602741,1822.06601198758,1370.6636368721456,1203.8118065898213,2090.701984450643,1523.0547605790698,1580.8682475712026,1341.1598616642293,1776.3744628026225,1623.2376889831366,1533.0580087770536,1466.8495692118058,1505.56188925969,1526.2731231883224,1968.4202019431257,1553.5486753752944,1438.2585169793986,0.0,1313.9446667083316,1308.9443236981842,1373.4428211139782,1692.8585590319185,1365.2132333525428,1650.004194202046,1600.6061634246125,1438.634058455846,1237.701905243946,1521.3073184318118,1456.7120514174342,1639.961199029423,1576.8358981448555,1864.0047923947654,1722.0779726621533,1230.90819420532,1431.9118944855234,1688.4460750055314,1429.758660258347,1224.1213280845413,1338.0244035787066,1390.9274796042096,1277.9277297657486,1346.2588812347578,1362.3436862419896,1386.269478837013,1573.2869125969721,1680.3866569704692,1416.0857530480446,1314.5684222308903
bosnian,1115.2821541912467,1357.986714226767,1965.460655055574,1361.0433730698664,1304.2861169515893,2169.171488841138,1129.7255682218085,1571.7078758136508,1407.729977170627,1873.7846060983918,1721.5143508834424,1253.841340975635,1420.5029842575018,1531.3954640023844,1532.876047249259,1988.7383780159587,1613.7558640874706,1514.083465000613,1313.9446667083316,0.0,1260.6184368939194,1192.6232980160667,1665.324776123884,1380.5371243986058,1695.0641390451883,1647.7336605608862,1385.5351739431478,1258.3989933429066,1533.0626591789328,1438.517510909031,1733.8949319336325,1730.0179920006988,1901.8829148770822,1716.3807381608908,1230.2249577925006,1542.3772994566616,1800.7734309695816,1323.2404702478784,1293.0322355998485,1237.3953585989034,684.7609014679431,1350.9790622117457,1268.7717001842293,1416.083847577909,1367.5120132335558,1618.2201644192376,1726.4742515538928,1368.83535045272,1288.9049597422422
swedish,967.9064297469603,996.3981069967758,2020.203666700453,1322.0132750442529,1346.808121929546,2265.2103617967273,1492.0663444652948,1549.929486894092,1430.3437428239176,1811.616914025194,1768.442221331835,1553.9800713378124,1481.27063642211,1569.4223962176902,1594.4549999735539,2000.5279217319508,1619.199533092989,1422.8890797842027,1308.9443236981842,1260.6184368939194,0.0,1376.9949163766998,1256.0236885673903,1338.6194996572303,1694.549482243663,1729.300271767954,1455.2448088554274,1311.8550310867895,1564.471663468529,1474.8391642032257,1764.791532722304,1742.0643112141559,1885.0695436139345,1730.4609555851152,1321.7427772919052,1545.4638159542142,1838.8546896479509,956.3564581595912,1360.70704439995,538.8997200149162,1386.4135134293153,1343.782243365897,1327.9760269227268,1409.531975496185,1411.3910779346359,1620.0918575865435,1717.2529510706684,1433.24195688199,1299.7435125302995
lithuanian,1396.793521585403,1447.9856551509906,1891.7673017143863,1476.6320480639326,1432.4560425828442,2091.021238113611,1349.9760513954795,1691.2936974725403,1477.420872790933,1844.9095094375527,1735.5770816433076,1471.2529452414426,1461.4357948659422,1546.8057788747353,1512.3374191120806,2013.070720332666,1646.993910416243,1452.710950661916,1373.4428211139782,1192.6232980160667,1376.9949163766998,0.0,1712.084408835209,1491.758630770512,1777.9744936279167,1616.238064888124,1382.9381329637706,1403.9187405105367,1513.4354990905606,1582.213194169664,1762.0100521431557,1748.822688467071,1916.9482209907933,1726.920216534929,1363.6267664918803,1586.1640203647605,1839.458130114964,1445.051559656326,1442.3736649838463,1380.1609402088761,1264.8679002149706,1488.80300733474,1496.1349620597443,1510.0590745260095,1453.819101203324,1613.408974585374,1787.2255708039738,1522.3143774820264,1475.1189119796586
icelandic,1452.082837804044,1547.3639844907927,2019.2257087754415,1764.0898353825016,1755.6848061694163,2173.8437179406765,1843.8753013002529,1823.711007857151,1746.7579532134919,1899.3060439085787,1906.479494329847,1883.1460037655593,1758.1088090456888,1826.3740771308417,1859.6725419664956,2013.6276349209425,1784.7130186830602,1697.298941262156,1692.8585590319185,1665.324776123884,1256.0236885673903,1712.084408835209,0.0,1695.4243631175907,1859.1578270369464,1890.3852320472758,1776.7913357613893,1734.3326751101993,1851.4804170433579,1727.4750061782474,1875.481943970444,1893.4456796124978,2023.4883963060352,1911.7211143196298,1719.5302865684587,1719.4281851331002,1945.5946244691752,1522.8331315224543,1758.1715770414094,1269.4583964752194,1754.4402314603838,1735.2488470000026,1663.8517736359368,1707.7835552107967,1803.8225677959829,1862.909640606048,1897.9394654073396,1738.879523733506,1746.299607131629
filipino,1007.2996420680378,1438.716693899608,1887.9097511168447,1345.6121881106023,1322.679299474469,2112.526169619102,1621.5178214263854,1479.4401177890556,1303.080565821638,1858.6465902305995,1521.442524800107,1623.6524186153024,1678.8406721200734,1633.0397981898348,1617.2898923904115,1921.4993945666258,1493.2743327439373,1593.8267231962052,1365.2132333525428,1380.5371243986058,1338.6194996572303,1491.758630770512,1695.4243631175907,0.0,1604.2865640070586,1686.5276962267776,1561.2536488368942,1331.1798410318033,1599.5544636033342,1356.0971345988585,1562.748769500996,1566.6579727381102,1749.306549098678,1745.157958636603,1344.8853324030003,1437.9549107599846,1616.8028945264011,1432.4363771907888,1340.4300474023187,1399.2358344687989,1573.0784151928426,1306.0872313013815,1141.2671033248303,1210.8292994790302,1535.8488374149886,1667.0204957253811,1547.9122854248444,1446.0379258074395,1313.4709437938027
yoruba,1478.963322173416,1780.7276276995944,2090.42214871477,1621.5203166457484,1635.6961889467184,2161.033442303321,1926.2116905075509,1832.7855355686072,1678.3187512587117,1985.9954355798318,1718.6137959762339,1843.862073180642,1823.1154500885418,1804.8200736945598,1766.3873317629657,2047.4747568770072,1792.7547931330573,1806.8690653106635,1650.004194202046,1695.0641390451883,1694.549482243663,1777.9744936279167,1859.1578270369464,1604.2865640070586,0.0,1774.4712553585002,1783.6920804901824,1617.341098026688,1811.5756150677653,1586.100521931955,1675.1391805619146,1735.1913222061999,1998.6943665601923,1935.6160634778375,1623.4666784319138,1779.5356356954196,1790.347066204762,1707.4713038442696,1604.016679230043,1691.1490720445556,1746.5655399127406,1668.1721653408526,1554.758670860738,1605.4104268514748,1704.8902903532933,1939.3108852805265,1825.9887422070888,1617.6800420619645,1615.9340275475813
amharic,1584.5843905200438,1723.5356909279233,1944.7570029799326,1740.5306476604735,1706.9664270962091,2147.451629679567,1778.6752255623628,1790.9101606638458,1703.3254078169562,1936.191302634385,1739.5018532551373,1838.1719017133373,1818.1277289269087,1625.6857657052685,1712.9777976831413,2047.889566752444,1718.689268385873,1696.506954905292,1600.6061634246125,1647.7336605608862,1729.300271767954,1616.238064888124,1890.3852320472758,1686.5276962267776,1774.4712553585002,0.0,1553.599855344843,1725.5684081923014,1695.2748640644295,1743.2138670035563,1769.390049495157,1857.224144177902,2009.4270451667205,1842.542977149601,1703.3435736630456,1704.3147252146168,1873.1747347443497,1720.0740305021461,1726.3953449803787,1696.613455904066,1715.383247683737,1734.4693603089427,1699.5739572260209,1725.4732669373348,1694.378273495221,1798.6453431011303,1926.5870428117653,1668.0938774113306,1717.4049479602825
georgian,1421.45299128953,1540.5946162458542,1881.7632590426367,1558.6654264772426,1528.425064676853,2141.573236652826,1509.654339348646,1690.9967237386932,1528.6547601119855,1864.6275489334641,1741.3533290208236,1677.252864777235,1645.3787950323826,1536.1445543340983,1612.1488320343356,2058.311413584901,1661.7518179041517,1558.8539127043366,1438.634058455846,1385.5351739431478,1455.2448088554274,1382.9381329637706,1776.7913357613893,1561.2536488368942,1783.6920804901824,1553.599855344843,0.0,1492.0596944615083,1466.3535958085574,1611.1038167231425,1737.604227714249,1736.137059455566,1957.8912999352904,1684.6342396856546,1474.238651780597,1567.6688502510253,1846.123537578896,1543.7192687915515,1516.213069789783,1476.2213076097166,1482.980106910979,1503.1523318858192,1559.2374041541436,1564.6288577072428,1476.9432708239074,1537.9434138056818,1847.5909475009407,1571.9799016925338,1517.5675490322026
italian,1038.2027738059273,1330.621073021294,1950.4468041256355,813.3155276998327,664.035712649292,2154.9166725748437,1471.499938357688,1597.7547662676732,1352.2663012469777,1905.1502101044662,1633.8011050796952,1406.8835151343842,1521.2417147493807,1590.0541211094994,1471.3438123553449,2005.2756597239645,1666.6389615146588,1567.7504009430495,1237.701905243946,1258.3989933429066,1311.8550310867895,1403.9187405105367,1734.3326751101993,1331.1798410318033,1617.341098026688,1725.5684081923014,1492.0596944615083,0.0,1578.3608041975979,1251.971922924071,1727.4493184357716,1665.71759303741,1935.2163714313758,1787.671543359794,799.6258808843678,1637.593707131352,1737.225755239433,1263.1031792724373,703.7300005842355,1315.7176390480406,1381.2540110108557,1028.7467498096598,1127.3412213615413,1307.1049388904087,1266.5839454491368,1720.1966937758236,1648.238567572785,1362.5857155194774,1089.7270963726353
uzbek,1572.821455478234,1704.66393318243,1873.7192717727069,1690.0387408469085,1611.1894181332216,2140.1669515014373,1523.195647181984,1749.3268630899145,1628.024461679149,1913.9924734757333,1739.6049897555502,1704.7577485262432,1675.9039595638496,1306.2749713520784,1657.5477251688847,2053.1874523667448,1734.996634211013,1662.9616860765175,1521.3073184318118,1533.0626591789328,1564.471663468529,1513.4354990905606,1851.4804170433579,1599.5544636033342,1811.5756150677653,1695.2748640644295,1466.3535958085574,1578.3608041975979,0.0,1666.1202218278527,1769.3022931205198,1819.3643298370523,1942.1523894885647,1579.8887178583752,1558.5091206092936,1612.0155580142512,1830.9608723767994,1647.276605828009,1597.7147710466131,1635.2367355867584,1562.252522388336,1589.303157701999,1638.0431132339345,1602.8550158948356,1612.4488002379653,1615.6813159637975,1846.1604827517697,1599.4915488468753,1602.540716444313
irish,1118.7867389934588,1481.0749047643624,1869.4032918701996,1285.531143583139,1266.8930211044096,2094.8639037528424,1664.776471057592,1559.7646541521842,1462.625914026405,1913.4332027423477,1605.7248958593677,1604.062261566851,1663.455844143463,1710.7538467792635,1653.0062239221634,2033.1280336762322,1599.650703646862,1661.3900011909636,1456.7120514174342,1438.517510909031,1474.8391642032257,1582.213194169664,1727.4750061782474,1356.0971345988585,1586.100521931955,1743.2138670035563,1611.1038167231425,1251.971922924071,1666.1202218278527,0.0,1668.6347870870447,1612.2255872054452,1856.4398277834816,1782.9424744058156,1240.7394651086192,1545.638460520431,1687.0973940389451,1437.9270546600972,1274.7969322549052,1471.4556030823576,1553.1577238439836,1337.4204533159937,1180.7923815530607,1381.6582008751373,1477.6493092994967,1712.4263958003783,1594.8384381615615,1422.2634536704993,1355.7252005256473
hausa,1651.4966656811682,1874.7451016398754,1796.8324378919494,1804.5540047178645,1725.6695357252586,2096.596600157008,1905.3342418545021,1671.861639895594,1670.1015932007065,1922.7150139961816,1574.7377597272869,1865.245531541131,1901.0619241919155,1782.9801437447315,1856.0746261307988,2085.6701294835757,1648.9451253145767,1756.1687900913507,1639.961199029423,1733.8949319336325,1764.791532722304,1762.0100521431557,1875.481943970444,1562.748769500996,1675.1391805619146,1769.390049495157,1737.604227714249,1727.4493184357716,1769.3022931205198,1668.6347870870447,0.0,1681.8840244278376,1876.06738982163,1877.0500538712365,1722.102352901768,1533.575548338992,1620.537233956078,1875.9926827071654,1748.4572926292872,1845.4444093070404,1862.702894297706,1743.0171386241684,1633.5577345315216,1628.5402016041496,1855.085557871805,1792.2648991091205,1804.0408268235353,1725.5343277512095,1778.9140496217892
